"","0","1","2","3","4","5","6","7","8","9"
"0",0,1,0,0,8,0,0,0,0,0
"1",4,0,0,0,7,0,0,0,0,0
"2",10,13,0,13,10,11,5,17,13,13
"3",9,4,0,0,11,3,1,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
"5",10,19,0,8,9,0,7,0,0,0
"6",15,9,0,1,7,4,0,0,0,0
"7",8,10,0,12,7,11,12,0,13,9
"8",5,19,0,9,3,10,7,0,0,4
"9",10,5,0,13,14,16,11,0,1,0
