winner, loser, victorycount
4, 1, 12
0, 5, 3
4, 8, 4
8, 9, 4
2, 1, 6
7, 4, 5
2, 4, 2
8, 0, 2
3, 8, 1
4, 6, 3
8, 2, 4
0, 3, 4
0, 4, 2
1, 6, 4
4, 9, 2
8, 6, 6
0, 9, 2
5, 2, 2
0, 1, 3
2, 3, 7
2, 9, 6
6, 8, 3
0, 2, 5
2, 7, 3
7, 0, 6
1, 8, 2
4, 2, 5
1, 3, 4
2, 8, 3
9, 0, 2
1, 5, 3
1, 0, 4
6, 7, 2
8, 1, 7
8, 4, 4
5, 1, 5
8, 7, 2
9, 7, 1
9, 8, 7
5, 4, 1
7, 1, 19
9, 5, 20
5, 0, 2
7, 8, 8
1, 2, 3
4, 0, 1
9, 1, 13
4, 3, 14
7, 5, 18
5, 8, 0
6, 9, 3
9, 4, 7
1, 7, 1
6, 3, 13
0, 7, 6
6, 1, 12
4, 5, 10
7, 2, 5
5, 6, 1
6, 0, 9
9, 3, 16
2, 0, 5
6, 5, 10
6, 2, 6
3, 0, 1
3, 5, 3
5, 9, 1
8, 3, 2
3, 1, 5
7, 3, 14
8, 5, 6
5, 3, 10
3, 7, 2
0, 6, 0
0, 8, 8
7, 9, 3
3, 9, 3
2, 6, 2
4, 7, 2
3, 4, 4
7, 6, 3
2, 5, 0
6, 4, 7
3, 6, 1
1, 4, 1
3, 2, 3
9, 2, 6
1, 9, 3
9, 6, 3
5, 7, 2
