winner, loser, victorycount
3, 0, 6
9, 1, 4
5, 3, 3
4, 5, 7
9, 2, 3
3, 2, 8
1, 4, 3
8, 2, 7
6, 2, 2
8, 1, 9
3, 4, 3
6, 9, 4
1, 7, 6
1, 8, 7
4, 0, 5
0, 9, 4
1, 9, 5
3, 8, 4
8, 3, 3
2, 4, 3
9, 7, 2
3, 9, 8
5, 9, 1
2, 8, 2
1, 6, 1
2, 5, 8
9, 0, 2
4, 6, 6
4, 2, 4
3, 5, 14
0, 1, 3
4, 3, 3
6, 0, 2
9, 5, 2
2, 9, 3
3, 6, 4
7, 6, 7
5, 7, 1
0, 6, 4
6, 5, 5
5, 2, 6
5, 8, 3
8, 0, 6
4, 8, 3
5, 4, 4
2, 6, 5
6, 3, 2
6, 1, 2
0, 7, 5
1, 5, 4
7, 1, 5
7, 4, 3
8, 6, 12
8, 4, 4
9, 6, 5
3, 7, 17
9, 4, 4
5, 0, 7
5, 1, 4
0, 8, 4
7, 0, 7
4, 9, 12
0, 4, 6
7, 9, 5
8, 7, 12
2, 1, 10
6, 8, 5
8, 5, 18
3, 1, 13
1, 2, 4
0, 2, 5
5, 6, 2
0, 3, 5
1, 3, 2
2, 0, 5
2, 3, 1
8, 9, 6
9, 3, 3
9, 8, 2
6, 4, 1
6, 7, 7
1, 0, 7
4, 1, 4
4, 7, 3
7, 8, 3
7, 2, 2
2, 7, 3
7, 5, 4
7, 3, 4
0, 5, 6
