winner, loser, victorycount
5, 9, 7
7, 9, 3
3, 1, 3
3, 4, 6
8, 2, 1
1, 6, 6
4, 2, 9
4, 3, 9
3, 5, 3
8, 9, 3
7, 2, 3
5, 0, 14
6, 3, 12
6, 2, 4
0, 9, 1
2, 8, 2
3, 9, 5
5, 6, 5
6, 4, 7
4, 6, 5
1, 8, 8
0, 6, 2
2, 5, 3
0, 2, 4
8, 6, 3
7, 6, 4
4, 7, 8
8, 0, 3
5, 2, 7
4, 9, 3
9, 8, 10
1, 7, 7
9, 3, 15
3, 6, 1
8, 4, 0
9, 1, 4
1, 9, 4
3, 8, 2
2, 9, 4
0, 3, 4
2, 4, 4
6, 9, 5
1, 0, 10
0, 8, 8
7, 3, 1
5, 1, 3
1, 4, 1
8, 3, 2
2, 7, 4
9, 6, 14
3, 7, 4
4, 8, 3
0, 1, 2
3, 0, 8
2, 6, 5
2, 0, 4
7, 0, 4
6, 1, 2
4, 0, 8
9, 0, 12
7, 8, 5
5, 7, 7
4, 5, 2
6, 5, 2
9, 5, 7
1, 3, 10
5, 8, 11
9, 4, 1
1, 2, 7
7, 4, 4
1, 5, 2
5, 4, 9
8, 7, 4
6, 0, 8
7, 1, 6
8, 5, 1
9, 7, 9
5, 3, 5
4, 1, 2
2, 3, 2
6, 7, 5
0, 5, 5
9, 2, 2
0, 7, 5
2, 1, 2
8, 1, 3
3, 2, 5
7, 5, 2
6, 8, 5
0, 4, 4
