"","0","1","2","3","4","5","6","7","8","9"
"0",0,2,13,3,4,3,4,7,3,7
"1",5,0,1,4,2,7,5,4,6,2
"2",7,7,0,9,5,4,7,3,3,8
"3",1,5,0,0,3,5,5,7,8,3
"4",2,3,4,2,0,3,1,5,6,2
"5",7,2,3,3,6,0,4,4,2,6
"6",7,2,5,6,9,9,0,5,5,7
"7",6,3,4,12,6,3,1,0,4,6
"8",6,6,8,5,8,5,8,5,0,6
"9",6,4,3,9,7,4,10,7,6,0
