self, opp, fightsavoided
0, 9, 6
3, 7, 12
2, 7, 5
9, 1, 3
1, 8, 14
8, 0, 11
5, 8, 3
9, 6, 9
4, 6, 5
1, 4, 3
0, 3, 11
8, 4, 2
9, 3, 10
6, 9, 3
7, 5, 0
1, 9, 10
8, 2, 5
3, 9, 5
2, 0, 6
7, 4, 7
1, 6, 5
4, 8, 2
0, 4, 4
3, 2, 0
7, 3, 5
6, 8, 8
6, 0, 3
4, 3, 5
1, 2, 4
9, 8, 5
7, 6, 14
6, 4, 10
5, 6, 6
8, 6, 4
1, 0, 7
2, 6, 10
5, 1, 8
9, 0, 11
0, 7, 10
8, 5, 5
9, 7, 3
6, 5, 0
2, 9, 10
9, 2, 4
7, 1, 1
0, 5, 0
9, 4, 4
4, 9, 3
6, 2, 1
3, 5, 0
3, 0, 4
6, 3, 8
8, 3, 9
7, 2, 0
3, 6, 7
1, 3, 9
8, 7, 1
0, 6, 2
2, 5, 10
5, 3, 10
5, 4, 4
1, 5, 12
0, 2, 0
7, 9, 3
6, 7, 7
4, 0, 5
5, 7, 6
2, 8, 3
2, 4, 8
6, 1, 0
8, 1, 6
9, 5, 1
8, 9, 4
3, 1, 2
1, 7, 5
4, 7, 6
5, 9, 4
4, 1, 1
3, 8, 1
4, 2, 1
3, 4, 6
5, 2, 1
5, 0, 1
0, 8, 2
2, 1, 11
7, 0, 1
4, 5, 1
0, 1, 0
2, 3, 4
7, 8, 2
