self, opp, fightsavoided
7, 6, 8
2, 6, 5
0, 5, 7
2, 0, 3
7, 9, 7
8, 3, 3
3, 7, 0
4, 1, 6
4, 5, 6
2, 7, 3
4, 7, 3
7, 2, 7
2, 4, 5
7, 3, 2
1, 9, 6
6, 1, 4
7, 8, 3
6, 0, 1
6, 3, 8
0, 4, 1
1, 0, 6
1, 6, 4
6, 5, 6
5, 1, 6
9, 2, 8
0, 3, 2
3, 0, 1
5, 0, 3
1, 3, 6
4, 8, 11
0, 7, 0
1, 8, 2
1, 4, 1
7, 0, 3
7, 5, 13
6, 2, 7
7, 4, 1
5, 3, 3
9, 5, 13
8, 6, 11
3, 6, 4
8, 5, 5
3, 9, 10
3, 4, 2
9, 1, 8
8, 4, 3
2, 9, 8
2, 1, 2
9, 6, 0
6, 9, 8
3, 2, 3
9, 4, 0
5, 2, 6
1, 5, 5
0, 9, 10
5, 7, 3
5, 8, 2
9, 7, 0
0, 8, 2
3, 1, 8
6, 8, 10
8, 1, 9
9, 3, 5
5, 6, 4
2, 5, 4
7, 1, 9
3, 8, 4
1, 7, 2
4, 2, 13
4, 9, 3
3, 5, 3
4, 0, 3
0, 6, 3
8, 7, 5
8, 2, 9
9, 0, 10
4, 3, 10
8, 0, 10
2, 8, 10
1, 2, 3
4, 6, 4
0, 2, 4
0, 1, 2
6, 7, 5
8, 9, 6
9, 8, 0
6, 4, 6
5, 9, 6
5, 4, 0
2, 3, 4
