winner, loser, victorycount
6, 2, 7
8, 5, 4
8, 3, 7
7, 2, 2
6, 3, 2
2, 3, 11
9, 1, 2
5, 8, 6
2, 5, 4
3, 1, 5
6, 0, 6
8, 1, 6
3, 0, 2
6, 4, 2
7, 9, 5
0, 9, 3
7, 5, 9
0, 3, 5
9, 2, 4
4, 6, 8
4, 8, 3
5, 7, 6
7, 6, 8
3, 8, 5
3, 6, 3
2, 9, 12
3, 9, 3
6, 9, 3
8, 6, 2
7, 3, 3
1, 4, 5
2, 8, 6
1, 5, 3
2, 1, 6
7, 0, 8
9, 7, 5
0, 2, 2
2, 4, 6
6, 5, 3
4, 2, 4
4, 9, 8
4, 1, 5
4, 3, 7
0, 4, 5
2, 6, 2
8, 9, 10
3, 4, 2
0, 5, 6
9, 0, 6
3, 7, 3
1, 3, 5
4, 5, 7
3, 5, 1
6, 7, 6
7, 1, 4
2, 7, 5
5, 6, 7
0, 1, 3
1, 8, 3
0, 8, 2
1, 2, 4
5, 4, 9
2, 0, 8
5, 2, 7
1, 9, 4
1, 7, 10
9, 5, 2
8, 4, 7
9, 3, 9
5, 0, 11
5, 3, 5
3, 2, 4
1, 0, 5
7, 8, 4
9, 4, 4
8, 0, 3
0, 6, 6
5, 1, 3
1, 6, 5
4, 0, 7
8, 7, 4
4, 7, 5
8, 2, 5
0, 7, 3
9, 8, 6
6, 8, 0
6, 1, 5
5, 9, 6
9, 6, 2
7, 4, 4
