approaching, opponent, attackcount
4, 2, 8
1, 4, 9
8, 2, 4
4, 8, 5
3, 4, 7
3, 8, 11
8, 7, 3
0, 9, 7
9, 7, 8
7, 8, 4
4, 9, 8
6, 1, 3
2, 3, 6
3, 5, 4
1, 7, 4
0, 5, 3
8, 5, 3
4, 0, 3
0, 7, 5
3, 6, 8
5, 6, 1
0, 2, 2
3, 7, 5
5, 9, 5
8, 1, 6
1, 2, 7
8, 9, 2
5, 2, 3
2, 5, 6
4, 5, 3
3, 9, 8
1, 5, 4
2, 6, 7
9, 0, 3
5, 1, 1
5, 4, 2
7, 5, 5
3, 2, 4
4, 1, 5
2, 0, 4
9, 5, 5
6, 9, 2
9, 1, 7
9, 6, 6
0, 4, 6
7, 2, 2
6, 8, 3
6, 4, 9
2, 9, 9
6, 2, 4
1, 3, 11
0, 1, 6
9, 4, 5
9, 3, 8
7, 3, 5
4, 7, 5
6, 3, 7
1, 6, 4
7, 0, 7
9, 8, 5
5, 7, 3
0, 6, 4
1, 8, 5
0, 8, 3
4, 3, 3
5, 8, 1
2, 4, 5
0, 3, 6
8, 0, 4
6, 0, 3
2, 8, 7
3, 0, 12
6, 7, 2
6, 5, 0
2, 1, 11
7, 6, 4
2, 7, 3
8, 3, 3
1, 9, 9
1, 0, 6
4, 6, 3
5, 0, 6
8, 6, 5
3, 1, 4
7, 1, 4
7, 9, 5
5, 3, 3
7, 4, 3
9, 2, 9
8, 4, 2
