approaching, opponent, attackcount
0, 2, 1
6, 2, 8
3, 1, 0
2, 0, 16
4, 9, 0
6, 9, 4
0, 8, 0
6, 8, 1
7, 4, 12
4, 1, 0
2, 1, 0
7, 1, 3
1, 9, 0
2, 8, 2
3, 7, 1
1, 4, 13
3, 0, 5
8, 5, 1
8, 7, 6
8, 2, 5
4, 2, 4
6, 4, 13
0, 9, 1
5, 6, 2
5, 4, 16
9, 3, 16
3, 4, 1
5, 7, 6
2, 3, 7
1, 7, 1
6, 0, 15
7, 6, 1
2, 7, 3
7, 9, 0
9, 0, 17
2, 5, 1
2, 6, 2
3, 6, 1
5, 0, 18
8, 0, 19
9, 2, 11
4, 5, 0
5, 2, 8
7, 8, 3
3, 2, 0
0, 6, 0
4, 8, 0
6, 5, 1
9, 1, 3
1, 2, 6
4, 0, 2
7, 3, 12
0, 1, 0
1, 8, 4
8, 1, 1
2, 4, 14
6, 1, 3
1, 5, 4
8, 4, 25
0, 3, 2
5, 1, 2
8, 3, 13
1, 0, 14
0, 5, 0
4, 7, 0
8, 9, 2
9, 5, 2
3, 9, 0
0, 4, 2
5, 3, 19
8, 6, 1
6, 3, 9
1, 3, 13
3, 5, 0
9, 8, 0
3, 8, 3
0, 7, 0
5, 8, 1
9, 6, 0
9, 7, 0
5, 9, 3
6, 7, 2
7, 5, 1
4, 6, 0
4, 3, 3
9, 4, 15
7, 0, 12
2, 9, 1
1, 6, 1
7, 2, 10
