approaching, opponent, attackcount
8, 5, 15
6, 2, 0
5, 2, 0
8, 9, 0
0, 9, 0
4, 2, 1
7, 3, 1
9, 8, 1
3, 1, 1
6, 4, 3
0, 3, 2
0, 4, 8
9, 1, 0
4, 7, 11
2, 0, 1
7, 2, 0
9, 7, 10
0, 5, 16
4, 9, 2
9, 6, 16
5, 1, 0
6, 1, 0
3, 7, 13
7, 8, 0
0, 6, 20
7, 0, 0
6, 5, 2
7, 6, 6
8, 1, 3
7, 4, 0
3, 9, 1
1, 8, 3
0, 8, 1
9, 5, 18
2, 3, 4
2, 7, 17
2, 8, 1
3, 5, 10
0, 7, 10
0, 1, 1
1, 0, 1
5, 4, 0
5, 7, 3
5, 8, 0
6, 8, 1
1, 2, 2
7, 1, 0
4, 5, 11
3, 6, 24
7, 5, 3
7, 9, 1
5, 3, 0
8, 3, 5
9, 0, 1
1, 7, 17
2, 1, 2
1, 4, 12
8, 7, 11
4, 1, 2
8, 4, 7
2, 9, 2
5, 0, 0
4, 0, 2
9, 4, 11
4, 3, 0
9, 2, 3
6, 3, 0
8, 6, 12
5, 9, 0
6, 9, 0
3, 4, 8
2, 4, 6
6, 7, 2
6, 0, 0
4, 6, 12
2, 6, 19
3, 0, 0
4, 8, 1
1, 6, 19
3, 8, 1
0, 2, 2
2, 5, 13
9, 3, 0
1, 9, 2
5, 6, 2
3, 2, 0
8, 2, 0
1, 3, 1
8, 0, 1
1, 5, 30
