approaching, opponent, attackcount
6, 4, 12
0, 9, 2
5, 0, 5
7, 4, 7
9, 8, 3
4, 8, 1
6, 7, 0
3, 0, 1
3, 9, 0
9, 5, 20
0, 2, 0
6, 9, 2
6, 5, 9
4, 9, 1
8, 9, 1
1, 6, 4
7, 5, 10
8, 6, 1
8, 3, 21
9, 7, 3
2, 5, 11
2, 3, 14
0, 8, 2
8, 7, 4
1, 8, 2
5, 3, 7
7, 8, 6
9, 2, 0
1, 4, 5
8, 4, 7
7, 6, 2
8, 5, 13
1, 7, 2
6, 1, 7
3, 1, 2
5, 7, 1
4, 2, 1
0, 4, 13
4, 1, 4
5, 9, 1
3, 2, 1
9, 6, 2
0, 7, 2
4, 0, 4
5, 8, 0
6, 8, 2
5, 1, 5
2, 1, 2
4, 3, 7
1, 0, 2
3, 8, 2
7, 9, 2
0, 6, 2
1, 2, 2
3, 6, 0
5, 4, 9
6, 3, 15
5, 6, 1
7, 0, 4
2, 7, 3
6, 0, 3
9, 3, 14
2, 0, 10
0, 1, 5
1, 5, 19
5, 2, 1
7, 1, 3
2, 8, 4
3, 7, 0
2, 6, 0
7, 2, 0
1, 9, 2
8, 0, 6
7, 3, 18
3, 5, 1
8, 2, 1
0, 3, 13
1, 3, 15
6, 2, 2
4, 5, 3
0, 5, 18
4, 6, 2
9, 4, 13
9, 0, 3
2, 4, 5
3, 4, 0
4, 7, 1
2, 9, 0
9, 1, 7
8, 1, 7
