"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,5,7,7,4,5,6,5,4
"1",3,0,4,8,8,7,8,4,4,5
"2",6,4,0,1,5,2,5,8,2,5
"3",1,2,7,0,6,6,3,6,5,6
"4",5,8,11,5,0,5,3,3,8,3
"5",1,5,7,5,3,0,5,4,5,8
"6",4,3,5,6,2,7,0,7,1,4
"7",3,4,9,4,4,4,7,0,4,5
"8",3,3,10,9,1,6,6,4,0,5
"9",2,6,5,7,5,9,6,4,2,0
