self, opp, fightsavoided
2, 1, 3
3, 1, 6
8, 2, 6
8, 6, 7
1, 3, 13
6, 1, 4
6, 8, 5
5, 0, 0
1, 6, 12
4, 0, 0
1, 9, 6
2, 0, 0
1, 5, 1
0, 9, 7
1, 0, 0
2, 4, 7
3, 7, 2
0, 2, 3
5, 4, 5
8, 3, 12
9, 7, 4
7, 3, 5
2, 3, 4
8, 4, 8
1, 7, 5
6, 7, 4
3, 4, 6
7, 1, 4
3, 0, 0
9, 2, 3
8, 0, 0
8, 9, 7
4, 1, 8
4, 9, 5
9, 8, 6
5, 6, 10
3, 5, 3
4, 2, 3
0, 4, 3
6, 4, 5
0, 7, 6
3, 8, 8
1, 2, 5
2, 9, 12
9, 4, 7
0, 5, 3
9, 1, 6
5, 9, 9
9, 6, 5
3, 2, 0
6, 0, 0
2, 5, 3
4, 3, 7
5, 2, 7
3, 9, 1
0, 1, 4
7, 9, 2
3, 6, 3
8, 5, 3
8, 7, 3
7, 0, 0
6, 5, 7
4, 5, 6
0, 6, 5
9, 0, 0
8, 1, 3
7, 6, 4
5, 8, 8
5, 3, 12
7, 2, 4
5, 1, 8
0, 3, 4
2, 7, 3
0, 8, 7
2, 6, 7
4, 7, 3
4, 6, 3
7, 8, 9
5, 7, 5
9, 5, 4
6, 9, 3
9, 3, 6
6, 2, 7
6, 3, 10
2, 8, 8
1, 8, 6
7, 5, 2
1, 4, 3
7, 4, 7
4, 8, 10
