self, opp, fightsavoided
6, 0, 5
8, 0, 11
9, 5, 7
4, 7, 0
6, 9, 5
3, 5, 5
1, 3, 6
7, 6, 0
7, 0, 7
8, 4, 1
9, 6, 0
0, 3, 3
4, 2, 0
0, 7, 0
7, 2, 0
3, 2, 0
9, 4, 5
5, 9, 5
2, 1, 10
0, 9, 7
5, 4, 7
5, 6, 0
6, 8, 9
1, 7, 0
8, 1, 7
4, 8, 6
4, 0, 4
4, 1, 7
9, 2, 0
5, 8, 6
0, 4, 2
3, 9, 9
9, 0, 4
8, 7, 0
9, 7, 0
5, 7, 0
2, 6, 0
8, 5, 10
8, 6, 0
1, 5, 6
7, 1, 16
5, 1, 12
2, 8, 6
5, 0, 8
6, 7, 0
6, 1, 8
9, 3, 4
3, 1, 15
0, 5, 13
5, 2, 0
9, 8, 11
8, 3, 7
1, 6, 0
3, 7, 0
7, 4, 5
0, 6, 0
7, 8, 8
4, 6, 0
5, 3, 8
8, 9, 3
1, 0, 5
0, 2, 0
4, 3, 7
2, 5, 10
2, 0, 6
2, 9, 7
2, 7, 0
4, 9, 9
3, 6, 0
3, 0, 5
6, 5, 13
7, 3, 5
3, 4, 6
1, 4, 6
1, 8, 9
7, 5, 9
9, 1, 4
2, 3, 11
4, 5, 10
8, 2, 0
6, 4, 4
2, 4, 3
1, 9, 5
7, 9, 11
6, 2, 0
3, 8, 7
6, 3, 7
0, 8, 5
0, 1, 8
1, 2, 0
