approaching, opponent, attackcount
3, 6, 0
1, 2, 5
8, 9, 3
9, 3, 5
7, 9, 2
8, 4, 1
0, 6, 6
1, 8, 6
1, 5, 3
5, 3, 5
6, 5, 6
2, 1, 10
5, 1, 6
6, 3, 8
9, 8, 2
2, 0, 1
7, 0, 3
0, 5, 4
9, 4, 6
1, 6, 6
0, 4, 7
6, 0, 2
6, 9, 4
4, 6, 7
3, 7, 6
1, 9, 3
5, 9, 5
1, 7, 4
4, 8, 5
8, 3, 7
0, 9, 1
4, 0, 7
2, 8, 6
9, 2, 6
0, 1, 5
7, 4, 3
7, 1, 4
0, 8, 6
4, 9, 2
8, 5, 3
5, 8, 3
6, 4, 10
4, 2, 4
8, 2, 4
5, 7, 3
3, 0, 13
7, 8, 3
6, 2, 4
7, 2, 6
3, 8, 5
0, 3, 11
1, 4, 7
2, 9, 1
7, 6, 9
8, 7, 7
9, 7, 3
3, 4, 8
3, 5, 9
0, 2, 3
9, 5, 4
5, 6, 2
9, 0, 2
2, 5, 4
4, 1, 4
9, 6, 3
5, 4, 6
1, 3, 10
3, 9, 12
3, 1, 5
9, 1, 8
8, 6, 5
6, 7, 5
4, 3, 6
1, 0, 5
5, 0, 4
5, 2, 4
2, 7, 5
6, 8, 5
6, 1, 4
2, 4, 5
4, 7, 5
3, 2, 4
8, 1, 5
7, 5, 7
8, 0, 6
2, 3, 5
7, 3, 3
4, 5, 3
2, 6, 4
0, 7, 6
