approaching, opponent, attackcount
8, 3, 6
8, 6, 3
6, 1, 3
3, 1, 8
1, 8, 3
3, 2, 7
5, 9, 7
7, 9, 4
2, 1, 2
9, 5, 6
4, 2, 10
7, 4, 7
6, 3, 5
2, 5, 5
8, 2, 5
6, 9, 7
4, 3, 8
0, 4, 6
4, 7, 7
3, 8, 2
2, 9, 6
9, 2, 7
5, 7, 3
0, 8, 1
3, 4, 3
0, 2, 6
8, 4, 6
4, 0, 5
3, 6, 3
7, 5, 9
7, 1, 5
3, 0, 7
2, 0, 2
0, 1, 9
9, 6, 3
5, 3, 10
4, 1, 6
9, 7, 4
4, 6, 4
5, 0, 3
3, 9, 7
2, 3, 11
8, 9, 4
7, 0, 2
8, 7, 5
6, 8, 6
1, 7, 7
5, 8, 4
3, 5, 6
6, 2, 4
8, 1, 4
6, 5, 4
1, 4, 2
7, 6, 3
4, 9, 4
9, 3, 5
7, 3, 7
9, 0, 4
0, 6, 6
1, 3, 6
2, 7, 2
5, 4, 4
5, 1, 5
2, 4, 3
1, 5, 0
1, 6, 5
7, 2, 5
2, 6, 4
6, 0, 2
9, 8, 5
4, 5, 4
6, 7, 6
5, 2, 6
1, 0, 4
7, 8, 6
8, 0, 2
0, 9, 7
0, 7, 4
2, 8, 7
3, 7, 6
8, 5, 5
5, 6, 3
9, 4, 7
1, 9, 4
0, 5, 3
0, 3, 6
9, 1, 4
4, 8, 4
1, 2, 8
6, 4, 6
