self, opp, fightsavoided
5, 7, 2
3, 4, 5
2, 5, 2
0, 8, 8
5, 6, 2
1, 8, 12
9, 5, 3
4, 3, 5
9, 3, 5
8, 7, 3
9, 4, 10
6, 0, 4
3, 0, 3
9, 2, 5
2, 7, 5
1, 3, 2
0, 3, 5
7, 2, 6
9, 0, 4
8, 5, 0
3, 5, 4
1, 7, 10
7, 1, 3
3, 2, 12
0, 1, 2
7, 3, 7
1, 9, 2
3, 9, 2
7, 8, 6
7, 9, 0
6, 8, 13
4, 1, 10
5, 8, 11
4, 5, 1
0, 7, 2
7, 0, 4
2, 1, 5
4, 9, 3
7, 6, 3
5, 1, 8
0, 4, 1
8, 9, 3
6, 7, 3
6, 3, 3
9, 7, 7
9, 6, 4
0, 6, 4
1, 2, 3
2, 4, 4
6, 9, 2
8, 6, 4
4, 2, 0
8, 3, 1
4, 6, 0
1, 6, 4
2, 9, 6
9, 8, 15
2, 0, 13
5, 3, 7
2, 3, 11
8, 0, 3
7, 4, 10
3, 8, 6
1, 5, 1
7, 5, 1
8, 2, 2
4, 8, 11
5, 2, 6
3, 6, 3
2, 8, 9
8, 1, 11
3, 1, 6
1, 0, 8
6, 5, 0
8, 4, 12
6, 2, 3
0, 9, 1
6, 4, 5
5, 4, 2
4, 0, 5
0, 5, 7
3, 7, 6
5, 9, 1
9, 1, 10
6, 1, 9
1, 4, 2
4, 7, 5
2, 6, 1
0, 2, 1
5, 0, 9
