self, opp, fightsavoided
6, 4, 1
2, 5, 8
3, 1, 3
5, 1, 4
7, 5, 3
8, 2, 13
0, 6, 9
0, 8, 6
3, 8, 4
1, 9, 1
6, 0, 10
8, 5, 6
8, 4, 0
9, 7, 7
4, 8, 3
4, 6, 6
0, 1, 0
2, 0, 6
7, 2, 6
9, 3, 2
9, 2, 5
3, 6, 11
6, 9, 9
2, 7, 3
9, 4, 1
0, 3, 2
0, 9, 3
7, 6, 8
8, 6, 6
3, 2, 7
6, 8, 9
2, 9, 0
9, 1, 4
4, 0, 9
2, 4, 1
7, 4, 3
6, 5, 6
6, 1, 2
1, 8, 7
6, 3, 7
9, 0, 5
0, 5, 0
8, 3, 7
3, 9, 3
9, 6, 5
4, 2, 5
3, 5, 9
1, 7, 6
2, 1, 11
4, 1, 3
7, 9, 8
5, 2, 13
5, 3, 5
7, 8, 9
7, 1, 3
9, 8, 5
1, 5, 4
3, 7, 6
7, 3, 4
8, 0, 9
8, 1, 7
2, 8, 5
4, 5, 3
6, 2, 5
0, 7, 6
0, 4, 4
1, 4, 2
5, 0, 1
3, 4, 4
4, 3, 4
7, 0, 9
1, 2, 4
5, 6, 6
8, 9, 5
9, 5, 3
5, 7, 4
5, 8, 4
1, 3, 6
2, 6, 3
6, 7, 8
1, 6, 9
3, 0, 1
8, 7, 2
4, 7, 3
5, 9, 10
1, 0, 3
5, 4, 1
4, 9, 9
2, 3, 0
0, 2, 0
