winner, loser, victorycount
9, 4, 2
1, 8, 0
3, 5, 5
0, 4, 0
6, 1, 0
4, 7, 1
5, 7, 0
2, 0, 0
5, 6, 19
8, 7, 0
7, 8, 6
1, 7, 0
4, 0, 4
9, 8, 3
8, 0, 3
8, 6, 24
5, 4, 3
6, 2, 0
3, 2, 20
5, 8, 7
1, 0, 0
1, 9, 0
4, 2, 17
8, 2, 21
6, 4, 0
3, 1, 12
1, 5, 0
7, 6, 19
0, 2, 11
2, 4, 0
6, 5, 0
4, 1, 19
4, 8, 1
3, 4, 2
9, 0, 5
7, 2, 20
2, 7, 0
3, 9, 4
6, 8, 0
5, 9, 0
1, 4, 0
4, 3, 0
7, 3, 0
2, 1, 1
7, 1, 12
2, 5, 0
5, 3, 0
6, 0, 0
4, 9, 1
6, 7, 0
0, 1, 5
9, 6, 9
8, 3, 0
3, 7, 5
7, 9, 4
8, 4, 0
8, 1, 5
7, 4, 3
9, 7, 3
4, 6, 21
6, 3, 0
1, 6, 11
4, 5, 4
8, 9, 0
0, 9, 0
8, 5, 0
3, 0, 8
0, 5, 0
9, 1, 9
1, 2, 3
7, 5, 0
5, 2, 10
2, 9, 0
1, 3, 0
9, 2, 11
0, 3, 0
0, 8, 0
6, 9, 0
2, 6, 12
5, 1, 19
2, 3, 0
0, 6, 21
2, 8, 0
3, 8, 6
9, 5, 1
3, 6, 25
0, 7, 0
7, 0, 7
5, 0, 6
9, 3, 0
