winner, loser, victorycount
2, 8, 0
8, 1, 2
4, 1, 11
9, 3, 8
8, 7, 0
7, 9, 0
5, 0, 0
2, 9, 0
7, 8, 7
8, 3, 2
0, 7, 8
4, 8, 19
6, 4, 0
5, 2, 21
8, 4, 0
0, 4, 6
1, 3, 6
0, 3, 22
3, 7, 0
8, 9, 0
3, 0, 0
5, 8, 13
1, 2, 2
2, 0, 0
2, 5, 0
9, 1, 13
3, 8, 2
1, 5, 0
4, 6, 16
4, 3, 18
9, 6, 14
1, 9, 0
0, 1, 15
6, 0, 0
3, 1, 2
4, 0, 0
5, 3, 22
3, 2, 3
4, 7, 12
9, 0, 0
3, 5, 0
1, 4, 0
5, 6, 13
5, 1, 9
2, 4, 0
9, 2, 20
0, 5, 8
7, 2, 5
9, 7, 5
1, 7, 0
4, 9, 3
3, 9, 0
2, 3, 3
6, 1, 2
8, 5, 0
0, 2, 18
6, 9, 0
5, 9, 5
4, 5, 2
7, 6, 9
7, 0, 0
6, 5, 0
3, 4, 0
7, 1, 6
5, 7, 2
6, 7, 0
9, 5, 0
4, 2, 11
9, 8, 10
9, 4, 0
0, 9, 5
3, 6, 0
0, 6, 18
7, 4, 0
2, 1, 1
8, 2, 2
6, 8, 3
1, 6, 1
0, 8, 20
6, 3, 5
5, 4, 0
2, 6, 3
2, 7, 0
8, 6, 2
1, 8, 4
7, 3, 7
6, 2, 4
7, 5, 0
1, 0, 0
8, 0, 0
