winner, loser, victorycount
5, 9, 3
5, 3, 3
1, 7, 2
8, 4, 13
5, 1, 7
8, 5, 14
9, 7, 4
4, 8, 2
0, 9, 3
2, 3, 2
1, 4, 17
6, 2, 2
7, 5, 12
1, 0, 2
9, 1, 1
7, 1, 5
3, 2, 2
6, 0, 1
1, 5, 13
0, 6, 10
0, 2, 2
7, 2, 2
4, 1, 6
1, 3, 1
8, 2, 5
0, 7, 2
6, 4, 14
0, 5, 13
1, 8, 3
7, 4, 12
3, 8, 0
0, 8, 1
3, 5, 14
5, 7, 3
2, 7, 1
2, 6, 8
8, 1, 6
9, 3, 0
6, 1, 1
5, 2, 2
3, 4, 3
7, 6, 10
9, 5, 10
2, 1, 2
4, 7, 2
3, 9, 5
4, 9, 3
4, 3, 5
8, 6, 2
0, 4, 19
4, 5, 11
2, 8, 4
1, 9, 6
4, 2, 2
6, 3, 3
2, 0, 2
9, 6, 5
5, 8, 4
4, 6, 4
5, 4, 8
7, 0, 2
4, 0, 2
7, 3, 4
1, 6, 6
9, 2, 1
9, 0, 0
2, 9, 2
6, 8, 1
2, 5, 16
7, 8, 3
5, 0, 2
8, 3, 2
6, 5, 17
3, 1, 7
6, 7, 1
3, 6, 7
5, 6, 5
6, 9, 2
8, 9, 4
1, 2, 1
3, 7, 0
8, 7, 1
9, 8, 0
9, 4, 11
8, 0, 2
7, 9, 7
0, 1, 1
3, 0, 2
0, 3, 1
2, 4, 16
