"","0","1","2","3","4","5","6","7","8","9"
"0",0,3,4,3,5,5,8,2,6,9
"1",0,0,6,1,7,5,7,5,8,4
"2",2,2,0,10,4,5,11,8,6,12
"3",2,4,3,0,4,1,2,2,7,3
"4",6,4,4,10,0,6,11,4,4,11
"5",3,2,3,8,4,0,5,3,3,6
"6",3,1,3,4,2,4,0,0,1,2
"7",6,6,6,10,5,5,14,0,7,4
"8",4,6,1,5,7,4,8,3,0,4
"9",2,7,5,10,4,5,10,5,4,0
