"","0","1","2","3","4","5","6","7","8","9"
"0",0,7,3,2,4,4,8,2,2,3
"1",2,0,1,3,1,2,3,2,4,2
"2",3,7,0,2,6,3,3,3,1,3
"3",4,6,3,0,3,7,3,6,6,3
"4",3,7,9,5,0,6,5,0,2,5
"5",3,5,6,3,10,0,5,1,2,4
"6",7,8,4,8,4,6,0,6,3,5
"7",7,9,9,5,6,8,7,0,6,5
"8",9,5,6,7,4,4,3,6,0,4
"9",13,10,8,9,12,10,7,8,4,0
