"","0","1","2","3","4","5","6","7","8","9"
"0",0,11,12,8,10,0,2,0,3,2
"1",1,0,13,5,7,4,2,3,3,0
"2",3,10,0,7,8,3,1,1,3,1
"3",0,11,15,0,6,3,1,0,1,1
"4",2,11,10,5,0,4,5,2,2,3
"5",3,13,13,7,5,0,4,1,0,2
"6",2,9,9,13,7,1,0,5,2,0
"7",2,14,11,7,6,2,5,0,2,2
"8",2,17,13,4,6,5,5,1,0,1
"9",1,14,15,4,5,1,1,2,1,0
