"triangle.transitivity","escalation","dci","steepness","slope","variable","strategy","distribution"
0.472527472527473,0.499445061043285,0.404444444444444,-0.39901930674459,-0.0197080000615582,"rhp","mutual","clumped"
0.730337078651685,0.500554938956715,0.356984478935698,-0.401368881168346,-0.0288010064416087,"rhp","mutual","clumped"
0.670103092783505,0.5,0.404444444444444,-0.419600703811934,-0.0222395587879095,"rhp","mutual","clumped"
0.730769230769231,0.5,0.417777777777778,-0.496225081352438,-0.0220687869690131,"rhp","mutual","clumped"
0.72972972972973,0.5,0.44,-0.447500665599737,-0.0244518516675046,"rhp","mutual","clumped"
0.457627118644068,0.5,0.413333333333333,-0.415806339921454,-0.0253786739599801,"rhp","mutual","clumped"
0.423076923076923,0.500554938956715,0.490022172949002,-0.454184787572769,-0.0219068945827871,"rhp","mutual","clumped"
0.583333333333333,0.5,0.4,-0.417190629236084,-0.0270653129767231,"rhp","mutual","clumped"
0.844155844155844,0.5,0.36,-0.419496432959,-0.0282098318940664,"rhp","mutual","clumped"
0.285714285714286,0.5,0.462222222222222,-0.419527127160817,-0.0285612999923353,"rhp","mutual","clumped"
0.714285714285714,0.499445061043285,0.488888888888889,-0.507344745272553,-0.0250351471282068,"rhp","self","clumped"
0.628865979381443,0.5,0.435555555555556,-0.43835709872369,-0.0258185045022376,"rhp","self","clumped"
0.833333333333333,0.5,0.528888888888889,-0.526651596356316,-0.0250639393831562,"rhp","self","clumped"
0.916666666666667,0.5,0.662222222222222,-0.605896436928697,-0.025975974114132,"rhp","self","clumped"
0.623529411764706,0.5,0.497777777777778,-0.4932005368369,-0.025986376114397,"rhp","self","clumped"
0.340659340659341,0.500554938956715,0.547671840354767,-0.446701282528752,-0.0268660530970557,"rhp","self","clumped"
0.6,0.5,0.555555555555556,-0.503932291119457,-0.027547596842939,"rhp","self","clumped"
0.485714285714286,0.5,0.271111111111111,-0.226380437639937,-0.039763452625029,"rhp","self","clumped"
0.546391752577319,0.5,0.457777777777778,-0.378168423944529,-0.0245774027771793,"rhp","self","clumped"
0.954545454545455,0.5,0.644444444444444,-0.613659427349922,-0.031234448097389,"rhp","self","clumped"
0.505154639175258,0.499445061043285,0.404444444444444,-0.427340855336971,-0.0207901959256714,"rhp","opponent","clumped"
0.951219512195122,0.5,0.426666666666667,-0.521608335514752,-0.0199713010182353,"rhp","opponent","clumped"
0.752577319587629,0.5,0.457777777777778,-0.454622597929526,-0.0200573213658915,"rhp","opponent","clumped"
0.653846153846154,0.5,0.391111111111111,-0.446796300266423,-0.0252263014284441,"rhp","opponent","clumped"
0.619047619047619,0.500554938956715,0.405764966740576,-0.434022181496147,-0.0181351843412749,"rhp","opponent","clumped"
0.904761904761905,0.5,0.471111111111111,-0.495585696537568,-0.0214415324661844,"rhp","opponent","clumped"
0.793814432989691,0.5,0.431111111111111,-0.535687373441103,-0.0195813921356586,"rhp","opponent","clumped"
0.642857142857143,0.5,0.524444444444444,-0.518816784832363,-0.0192231743200012,"rhp","opponent","clumped"
0.555555555555555,0.500554938956715,0.534368070953437,-0.535254018106907,-0.0196405192063936,"rhp","opponent","clumped"
0.583333333333333,0.5,0.426666666666667,-0.486220538709786,-0.0234477111787707,"rhp","opponent","clumped"
0.173913043478261,0.499445061043285,0.408888888888889,-0.283372038438883,-0.0266489867897428,"history","mutual","clumped"
0.576923076923077,0.5,0.373333333333333,-0.347547128601871,-0.0197186679988241,"history","mutual","clumped"
0.333333333333333,0.5,0.368888888888889,-0.301443558422168,-0.0143765678410049,"history","mutual","clumped"
-0.0222222222222221,0.500554938956715,0.343680709534368,-0.193168622821029,-0.0319799869618833,"history","mutual","clumped"
0.8125,0.5,0.333333333333333,-0.317783784139681,-0.0239624642509562,"history","mutual","clumped"
0.535714285714286,0.5,0.333333333333333,-0.342373880328426,-0.0194083799026791,"history","mutual","clumped"
0.257731958762887,0.500554938956715,0.29490022172949,-0.274721180681074,-0.0253565511231414,"history","mutual","clumped"
0.298969072164948,0.5,0.346666666666667,-0.327889125962554,-0.017167046712564,"history","mutual","clumped"
0.208333333333333,0.500554938956715,0.343680709534368,-0.319561161839702,-0.0220307450480175,"history","mutual","clumped"
0.526315789473684,0.5,0.351111111111111,-0.293517673741918,-0.0252951949494233,"history","mutual","clumped"
0.269230769230769,0.499445061043285,0.346666666666667,-0.28396278136513,-0.0257549170198467,"history","self","clumped"
0.658536585365854,0.500554938956715,0.352549889135255,-0.32716803636055,-0.0188442250922475,"history","self","clumped"
0.346938775510204,0.5,0.355555555555556,-0.273530047425378,-0.0193718244119897,"history","self","clumped"
-0.170731707317073,0.500554938956715,0.290465631929047,-0.172596033294035,-0.033593789068452,"history","self","clumped"
0.168831168831169,0.5,0.275555555555556,-0.188716828823781,-0.0232608671448845,"history","self","clumped"
0,0.5,0.302222222222222,-0.164287215270891,-0.037465225239447,"history","self","clumped"
0.504761904761905,0.5,0.368888888888889,-0.281552592365989,-0.0161362152558772,"history","self","clumped"
0.0129870129870131,0.5,0.288888888888889,-0.214061316965862,-0.0144427982563282,"history","self","clumped"
0.571428571428572,0.5,0.36,-0.283237014047291,-0.0186300589057741,"history","self","clumped"
0.0612244897959182,0.5,0.364444444444444,-0.261235347510051,-0.0301220966133609,"history","self","clumped"
0.636363636363636,0.5,0.370288248337029,-0.324746367453938,-0.0159257271732434,"history","opponent","clumped"
0.0416666666666665,0.5,0.32,-0.249502245817894,-0.0313621527434127,"history","opponent","clumped"
-0.0549450549450547,0.5,0.297777777777778,-0.212857018621162,-0.0313046971848105,"history","opponent","clumped"
0.288888888888889,0.5,0.297777777777778,-0.228168195339049,-0.0238709626220952,"history","opponent","clumped"
0.628865979381443,0.5,0.386666666666667,-0.36544478298489,-0.016264256467809,"history","opponent","clumped"
0.346153846153846,0.5,0.346666666666667,-0.255322820858498,-0.0304983332883305,"history","opponent","clumped"
0.866666666666667,0.5,0.404444444444444,-0.37665564055671,-0.0156448674454426,"history","opponent","clumped"
0.307692307692307,0.5,0.36,-0.306249587590218,-0.0227083828158428,"history","opponent","clumped"
0.216494845360825,0.5,0.346666666666667,-0.221639619046036,-0.0335739064055074,"history","opponent","clumped"
