approaching, opponent, attackcount
6, 7, 5
1, 2, 5
3, 8, 7
7, 5, 3
5, 1, 3
5, 7, 1
8, 4, 3
9, 4, 3
8, 6, 3
5, 6, 3
2, 9, 3
1, 5, 4
3, 4, 3
2, 1, 4
7, 1, 0
6, 1, 1
9, 8, 12
6, 8, 15
4, 5, 1
4, 3, 11
6, 3, 11
1, 7, 1
2, 3, 18
7, 9, 1
1, 4, 4
2, 0, 4
9, 6, 0
8, 7, 3
5, 3, 15
3, 2, 6
9, 3, 9
0, 8, 13
6, 2, 5
4, 9, 3
2, 5, 2
4, 6, 5
4, 0, 5
5, 2, 5
0, 9, 3
2, 4, 3
0, 1, 1
3, 1, 3
7, 2, 0
9, 5, 1
5, 9, 2
8, 0, 2
0, 4, 3
8, 2, 3
3, 7, 0
8, 1, 4
9, 7, 2
3, 6, 2
8, 3, 14
0, 6, 2
8, 5, 2
5, 8, 13
7, 8, 22
4, 8, 18
1, 9, 1
0, 7, 4
2, 6, 1
3, 5, 3
5, 4, 4
1, 8, 14
3, 0, 1
8, 9, 1
1, 0, 1
7, 0, 3
3, 9, 4
6, 0, 1
6, 5, 2
7, 4, 3
2, 8, 16
6, 9, 1
0, 5, 1
2, 7, 2
7, 3, 13
9, 2, 6
5, 0, 6
0, 3, 12
4, 7, 3
1, 3, 24
4, 1, 1
7, 6, 3
6, 4, 5
0, 2, 4
4, 2, 4
9, 1, 3
1, 6, 1
9, 0, 2
