approaching, opponent, attackcount
9, 0, 3
9, 4, 4
5, 0, 8
5, 3, 3
0, 3, 7
3, 5, 6
6, 1, 4
8, 6, 2
4, 7, 0
7, 1, 3
1, 7, 4
5, 2, 9
1, 4, 0
7, 2, 7
0, 6, 2
6, 5, 4
6, 4, 4
3, 0, 6
8, 7, 2
8, 2, 14
7, 5, 2
3, 8, 8
6, 0, 15
1, 0, 13
7, 0, 8
5, 4, 5
3, 6, 2
4, 5, 6
2, 5, 4
2, 9, 5
9, 5, 6
0, 5, 1
1, 6, 4
1, 9, 5
6, 8, 7
4, 6, 1
0, 7, 5
0, 8, 5
4, 0, 9
2, 4, 6
2, 8, 3
8, 4, 3
5, 7, 5
9, 7, 5
8, 9, 4
8, 3, 2
4, 2, 13
9, 1, 2
9, 8, 9
4, 3, 1
2, 0, 13
4, 9, 7
0, 2, 10
9, 2, 13
8, 1, 2
3, 2, 10
1, 2, 10
3, 4, 3
7, 6, 2
8, 5, 5
7, 3, 4
6, 7, 3
0, 1, 6
1, 3, 2
9, 6, 3
9, 3, 3
4, 1, 2
3, 9, 4
5, 9, 4
2, 1, 5
7, 4, 3
7, 9, 3
5, 8, 7
6, 9, 2
1, 5, 1
2, 6, 3
8, 0, 7
6, 2, 11
4, 8, 7
5, 1, 2
0, 4, 2
6, 3, 0
7, 8, 5
5, 6, 1
2, 3, 2
2, 7, 3
3, 7, 4
0, 9, 5
3, 1, 7
1, 8, 8
