approaching, opponent, attackcount
7, 0, 10
4, 7, 6
3, 9, 5
6, 0, 8
5, 4, 3
1, 0, 14
2, 8, 4
3, 5, 8
7, 1, 4
9, 0, 9
2, 0, 16
0, 9, 6
2, 3, 1
3, 4, 4
2, 4, 6
4, 9, 9
4, 8, 7
1, 9, 1
3, 7, 2
0, 5, 7
9, 1, 7
1, 8, 3
9, 5, 6
4, 2, 8
2, 6, 0
1, 5, 4
5, 7, 6
5, 8, 3
7, 6, 4
9, 6, 5
0, 2, 3
6, 1, 1
0, 7, 1
0, 6, 4
3, 0, 8
5, 0, 11
1, 7, 6
7, 2, 9
8, 1, 3
8, 0, 9
4, 6, 4
1, 3, 2
5, 6, 3
7, 3, 2
2, 9, 5
4, 1, 4
6, 7, 7
0, 4, 6
7, 4, 4
0, 1, 1
7, 9, 4
6, 8, 3
3, 8, 3
0, 3, 2
1, 4, 5
2, 1, 9
4, 5, 6
3, 6, 1
8, 2, 8
9, 7, 2
9, 3, 0
9, 2, 4
6, 3, 3
0, 8, 1
7, 5, 5
8, 3, 2
8, 6, 2
8, 4, 4
9, 4, 5
3, 2, 6
8, 7, 8
6, 5, 10
6, 4, 3
3, 1, 3
6, 2, 7
4, 3, 2
2, 7, 5
8, 5, 5
1, 6, 2
9, 8, 4
2, 5, 7
5, 3, 2
5, 9, 6
5, 1, 2
7, 8, 4
1, 2, 7
4, 0, 10
5, 2, 7
6, 9, 10
8, 9, 2
