approaching, opponent, attackcount
8, 4, 0
5, 6, 3
2, 7, 8
1, 0, 4
9, 2, 9
9, 4, 3
8, 7, 7
3, 6, 3
3, 7, 2
5, 3, 11
8, 3, 9
3, 8, 1
7, 5, 4
4, 6, 5
0, 7, 3
6, 1, 5
6, 7, 4
6, 3, 11
9, 6, 4
1, 6, 4
6, 8, 3
2, 4, 3
8, 1, 3
8, 9, 0
2, 6, 3
9, 0, 0
7, 3, 12
6, 0, 3
0, 9, 2
3, 5, 0
2, 0, 4
6, 2, 13
2, 8, 3
7, 2, 11
2, 3, 14
1, 4, 3
1, 2, 13
8, 5, 3
7, 0, 5
0, 4, 1
3, 0, 3
5, 8, 2
1, 7, 4
4, 9, 9
1, 9, 5
4, 3, 14
5, 1, 2
1, 5, 3
3, 9, 4
8, 2, 16
7, 8, 2
4, 8, 2
2, 5, 2
7, 9, 8
9, 1, 1
7, 1, 2
2, 9, 3
0, 8, 1
3, 2, 13
0, 6, 5
6, 5, 1
6, 4, 3
6, 9, 3
7, 6, 4
4, 2, 17
9, 5, 1
3, 1, 5
0, 2, 18
1, 8, 1
0, 1, 2
1, 3, 16
7, 4, 4
9, 3, 11
0, 3, 19
4, 5, 1
5, 0, 0
9, 8, 5
8, 0, 5
0, 5, 0
4, 0, 0
3, 4, 5
5, 4, 2
5, 9, 4
8, 6, 6
4, 1, 4
5, 7, 2
4, 7, 4
9, 7, 2
2, 1, 2
5, 2, 3
