approaching, opponent, attackcount
8, 1, 1
0, 5, 2
0, 8, 1
0, 6, 10
6, 0, 2
0, 9, 5
7, 1, 4
8, 0, 1
9, 1, 0
9, 3, 5
4, 7, 14
1, 8, 3
3, 6, 16
4, 0, 4
5, 7, 7
6, 2, 13
1, 6, 13
2, 6, 12
9, 8, 2
2, 4, 10
3, 5, 3
2, 1, 2
3, 0, 1
0, 7, 10
7, 2, 19
3, 2, 8
1, 0, 2
9, 2, 12
6, 4, 2
1, 2, 6
5, 9, 1
1, 4, 3
3, 7, 11
1, 5, 1
8, 2, 16
7, 8, 1
8, 9, 2
2, 8, 0
1, 3, 8
0, 4, 5
4, 8, 2
0, 1, 1
6, 3, 5
0, 3, 4
5, 8, 0
7, 0, 2
4, 2, 13
8, 6, 14
6, 7, 6
3, 9, 0
4, 5, 3
7, 6, 10
7, 4, 5
2, 5, 0
9, 6, 7
3, 8, 3
5, 6, 17
2, 7, 10
4, 9, 2
7, 9, 1
8, 3, 7
9, 0, 1
1, 9, 0
3, 1, 1
6, 1, 1
5, 0, 2
5, 1, 2
4, 3, 1
5, 2, 16
6, 5, 4
5, 4, 1
3, 4, 1
2, 9, 1
9, 4, 2
6, 8, 0
6, 9, 2
8, 5, 3
7, 3, 4
4, 1, 0
4, 6, 8
5, 3, 3
1, 7, 11
8, 4, 4
7, 5, 0
2, 3, 1
9, 7, 6
2, 0, 1
9, 5, 1
8, 7, 5
0, 2, 18
