self, opp, fightsavoided
4, 6, 6
6, 7, 0
9, 0, 1
5, 7, 3
5, 2, 4
2, 3, 9
5, 3, 8
7, 6, 2
1, 6, 9
4, 9, 13
1, 2, 6
6, 2, 9
2, 9, 1
4, 0, 7
4, 3, 4
1, 5, 6
8, 3, 6
6, 4, 6
0, 2, 8
8, 5, 7
9, 8, 3
6, 8, 3
7, 3, 2
9, 1, 2
1, 3, 6
2, 4, 3
2, 7, 3
0, 1, 1
2, 8, 5
8, 1, 2
3, 2, 9
3, 4, 5
7, 9, 8
5, 4, 1
9, 7, 5
1, 4, 7
7, 8, 5
8, 4, 4
5, 9, 14
4, 7, 2
4, 5, 10
7, 1, 5
0, 5, 6
7, 4, 0
2, 6, 5
6, 5, 7
6, 0, 2
2, 1, 5
1, 9, 6
3, 1, 0
8, 7, 5
7, 5, 7
8, 0, 2
0, 8, 7
3, 7, 3
1, 0, 7
9, 4, 1
7, 0, 6
4, 2, 8
8, 2, 6
8, 6, 2
3, 9, 5
0, 3, 7
9, 2, 5
2, 0, 1
8, 9, 3
3, 6, 2
1, 8, 6
0, 9, 6
9, 3, 4
5, 8, 3
3, 5, 9
7, 2, 6
4, 8, 8
9, 6, 8
3, 8, 5
6, 3, 3
6, 1, 0
4, 1, 1
3, 0, 3
0, 7, 5
9, 5, 11
6, 9, 13
0, 6, 6
2, 5, 6
1, 7, 6
5, 6, 6
5, 0, 2
5, 1, 0
0, 4, 5
