approaching, opponent, attackcount
5, 8, 21
1, 2, 4
8, 0, 1
9, 8, 15
3, 6, 3
5, 6, 7
2, 8, 3
5, 4, 2
6, 9, 4
2, 6, 1
6, 1, 4
1, 0, 0
0, 7, 0
6, 5, 3
4, 2, 22
4, 9, 7
0, 6, 1
4, 8, 24
7, 2, 16
3, 0, 3
7, 8, 27
8, 1, 0
8, 2, 5
7, 6, 6
3, 7, 4
4, 1, 9
8, 4, 0
9, 7, 1
3, 4, 2
5, 7, 5
7, 0, 3
7, 1, 6
2, 9, 0
5, 0, 11
5, 2, 5
2, 7, 2
9, 2, 12
4, 3, 8
0, 8, 12
7, 3, 4
0, 4, 0
2, 0, 2
8, 5, 0
8, 3, 1
3, 5, 6
0, 1, 2
1, 6, 5
1, 4, 2
4, 7, 7
2, 1, 2
5, 1, 8
9, 0, 6
8, 6, 2
1, 9, 0
6, 2, 4
7, 9, 6
7, 4, 3
9, 4, 3
1, 5, 2
0, 3, 0
1, 7, 0
2, 3, 3
2, 4, 2
4, 6, 10
0, 9, 1
3, 9, 2
6, 3, 3
9, 5, 1
2, 5, 0
9, 3, 2
4, 5, 4
4, 0, 12
9, 1, 4
8, 7, 1
5, 9, 1
6, 0, 6
7, 5, 7
3, 1, 1
6, 7, 2
0, 5, 3
1, 8, 8
5, 3, 3
9, 6, 6
3, 8, 15
1, 3, 2
3, 2, 4
6, 8, 19
0, 2, 3
6, 4, 1
8, 9, 0
