approaching, opponent, attackcount
5, 4, 2
9, 8, 8
7, 9, 1
1, 9, 0
0, 4, 2
1, 3, 2
0, 5, 1
4, 5, 2
8, 9, 1
6, 1, 27
0, 6, 2
6, 5, 1
2, 8, 11
7, 1, 5
4, 0, 0
1, 8, 1
6, 2, 3
2, 4, 7
6, 3, 14
1, 6, 0
4, 3, 2
6, 0, 3
2, 7, 20
0, 2, 2
0, 9, 2
9, 6, 2
5, 9, 4
8, 0, 0
9, 4, 3
3, 4, 0
3, 7, 5
3, 6, 1
5, 8, 3
4, 8, 3
0, 8, 3
5, 7, 15
7, 8, 1
4, 7, 9
8, 4, 4
4, 1, 22
8, 2, 2
1, 0, 0
6, 9, 9
8, 7, 3
9, 5, 3
6, 4, 5
2, 1, 23
3, 2, 1
8, 5, 1
7, 0, 0
0, 7, 13
5, 6, 3
7, 3, 0
9, 0, 3
9, 1, 18
2, 6, 4
7, 4, 0
1, 4, 3
4, 9, 4
2, 0, 3
6, 7, 18
8, 3, 2
2, 5, 4
3, 0, 0
5, 3, 6
7, 6, 1
4, 6, 2
9, 2, 2
1, 5, 1
5, 1, 23
8, 6, 1
4, 2, 1
7, 2, 2
8, 1, 9
3, 1, 14
9, 3, 5
3, 9, 1
3, 8, 1
1, 2, 1
0, 1, 13
5, 2, 4
2, 3, 7
2, 9, 2
0, 3, 6
6, 8, 14
9, 7, 16
7, 5, 0
1, 7, 1
3, 5, 0
5, 0, 2
