approaching, opponent, attackcount
0, 5, 2
2, 8, 0
5, 1, 18
1, 8, 1
3, 5, 4
6, 0, 1
6, 8, 0
1, 6, 11
8, 2, 21
6, 9, 0
2, 4, 2
1, 0, 1
8, 1, 4
4, 0, 4
8, 7, 2
9, 6, 9
4, 2, 15
1, 4, 2
5, 6, 19
9, 7, 4
0, 1, 4
5, 3, 1
9, 2, 11
9, 8, 2
4, 3, 1
8, 5, 4
3, 7, 2
7, 8, 4
4, 6, 20
2, 9, 0
9, 1, 8
0, 9, 1
8, 9, 1
6, 3, 0
0, 2, 9
0, 8, 2
0, 6, 20
8, 0, 1
8, 4, 0
5, 9, 1
2, 7, 0
3, 0, 7
3, 1, 11
8, 3, 2
3, 8, 4
5, 7, 0
3, 4, 1
3, 6, 25
9, 5, 0
7, 0, 4
1, 9, 1
5, 2, 9
6, 5, 0
1, 2, 1
7, 6, 19
4, 1, 17
4, 8, 1
0, 7, 3
0, 4, 0
9, 0, 4
1, 7, 0
2, 5, 1
1, 5, 1
7, 5, 0
4, 5, 3
9, 4, 1
6, 2, 2
6, 1, 0
1, 3, 1
7, 3, 3
2, 1, 3
3, 2, 18
4, 7, 3
7, 9, 3
2, 3, 2
7, 2, 20
7, 1, 12
2, 0, 2
2, 6, 10
5, 0, 4
8, 6, 24
9, 3, 2
6, 7, 0
3, 9, 2
0, 3, 1
5, 4, 4
7, 4, 1
6, 4, 1
4, 9, 2
5, 8, 3
