approaching, opponent, attackcount
7, 6, 25
8, 9, 1
1, 4, 18
7, 4, 5
6, 8, 0
3, 4, 9
5, 8, 3
7, 1, 3
2, 6, 21
6, 7, 1
0, 2, 4
4, 3, 1
9, 8, 9
5, 0, 2
2, 9, 1
9, 3, 5
1, 6, 23
0, 7, 4
7, 5, 3
7, 3, 1
3, 0, 1
7, 0, 1
2, 8, 2
6, 9, 0
0, 6, 32
2, 7, 4
3, 5, 3
4, 0, 0
1, 7, 2
8, 2, 3
3, 7, 7
8, 1, 1
4, 9, 2
3, 1, 1
8, 0, 1
0, 3, 2
0, 8, 8
4, 7, 3
1, 9, 2
8, 4, 2
7, 2, 1
6, 4, 1
4, 6, 17
2, 0, 0
3, 2, 0
4, 8, 2
5, 7, 2
0, 5, 10
8, 6, 17
8, 7, 2
1, 3, 1
4, 5, 2
9, 6, 28
1, 5, 3
1, 8, 3
6, 1, 0
0, 1, 1
6, 5, 1
1, 0, 1
2, 4, 8
7, 9, 2
5, 4, 8
5, 3, 3
6, 3, 1
6, 0, 2
9, 4, 13
5, 1, 1
5, 9, 2
7, 8, 2
2, 3, 1
9, 2, 5
2, 5, 8
2, 1, 0
9, 7, 2
9, 5, 10
1, 2, 2
4, 1, 0
8, 5, 1
3, 8, 0
5, 2, 0
3, 6, 26
9, 1, 2
4, 2, 2
3, 9, 2
0, 4, 9
5, 6, 21
8, 3, 1
9, 0, 5
6, 2, 0
0, 9, 3
