self, opp, fightsavoided
4, 2, 5
9, 0, 2
3, 9, 5
1, 3, 6
8, 4, 9
0, 4, 3
8, 9, 2
3, 7, 2
6, 8, 8
0, 3, 8
5, 4, 3
4, 1, 5
8, 2, 12
8, 5, 6
7, 3, 0
8, 3, 7
5, 9, 3
3, 4, 12
0, 8, 4
1, 9, 8
2, 6, 4
7, 0, 4
9, 6, 3
1, 5, 7
0, 9, 5
3, 1, 5
1, 2, 12
5, 0, 4
1, 6, 2
0, 7, 2
4, 6, 8
5, 2, 12
1, 0, 6
8, 6, 5
3, 8, 4
4, 3, 2
6, 2, 7
7, 1, 1
6, 1, 3
7, 6, 5
9, 4, 1
7, 4, 5
3, 0, 10
6, 9, 5
2, 9, 4
3, 5, 7
6, 3, 6
3, 6, 2
9, 7, 3
9, 5, 13
0, 1, 2
1, 7, 4
5, 8, 2
6, 5, 7
4, 7, 3
2, 3, 4
9, 8, 8
5, 6, 5
6, 0, 4
9, 1, 4
2, 4, 7
7, 5, 5
4, 5, 5
4, 0, 4
5, 7, 2
0, 6, 3
8, 1, 3
7, 2, 7
9, 2, 6
0, 5, 3
1, 8, 7
8, 7, 7
7, 9, 6
6, 4, 3
2, 8, 4
5, 1, 4
0, 2, 10
2, 0, 2
2, 5, 8
9, 3, 3
5, 3, 5
2, 1, 6
8, 0, 2
1, 4, 3
2, 7, 4
3, 2, 4
4, 9, 5
6, 7, 5
4, 8, 1
7, 8, 6
