self, opp, fightsavoided
2, 7, 10
6, 5, 0
2, 6, 0
1, 9, 6
3, 2, 6
2, 9, 5
8, 4, 0
1, 7, 8
9, 7, 8
4, 3, 6
3, 7, 8
4, 1, 0
1, 8, 7
5, 1, 0
2, 8, 8
0, 9, 6
0, 6, 0
6, 1, 0
4, 8, 8
1, 3, 5
1, 6, 0
3, 9, 10
0, 8, 7
8, 7, 10
5, 2, 7
9, 3, 7
4, 7, 6
8, 1, 0
9, 8, 6
4, 9, 9
3, 6, 0
8, 3, 3
9, 2, 7
2, 0, 6
3, 1, 0
8, 5, 0
1, 5, 0
6, 7, 6
7, 5, 0
5, 0, 9
6, 4, 0
6, 2, 11
3, 0, 7
3, 8, 9
5, 8, 5
7, 0, 6
1, 0, 10
2, 4, 0
7, 3, 14
4, 5, 0
0, 7, 5
5, 4, 0
9, 5, 0
0, 1, 0
5, 3, 16
8, 2, 15
3, 4, 0
9, 1, 0
8, 9, 7
6, 0, 10
7, 8, 10
1, 2, 8
0, 4, 0
8, 6, 0
3, 5, 0
8, 0, 8
5, 9, 6
0, 3, 1
4, 2, 3
1, 4, 0
6, 3, 12
0, 5, 0
9, 6, 0
2, 5, 0
7, 9, 19
2, 3, 11
0, 2, 7
5, 6, 0
6, 8, 13
4, 0, 7
5, 7, 8
6, 9, 12
7, 1, 0
9, 4, 0
2, 1, 0
7, 6, 0
9, 0, 13
7, 4, 0
7, 2, 13
4, 6, 0
