self, opp, fightsavoided
2, 5, 13
7, 0, 0
5, 0, 0
1, 3, 4
3, 4, 4
5, 3, 5
6, 0, 0
5, 7, 9
2, 1, 10
9, 2, 1
4, 0, 0
9, 6, 0
3, 5, 10
2, 8, 8
8, 0, 0
5, 2, 3
4, 6, 0
9, 0, 0
0, 9, 0
5, 9, 0
1, 8, 8
4, 2, 7
1, 0, 0
0, 6, 0
3, 1, 8
9, 4, 5
6, 5, 0
1, 7, 13
8, 3, 8
3, 0, 0
0, 2, 2
8, 2, 8
2, 0, 0
4, 1, 2
5, 8, 4
8, 1, 3
6, 2, 3
6, 8, 9
7, 6, 0
6, 1, 9
7, 2, 6
1, 4, 5
6, 9, 0
2, 6, 0
3, 8, 6
4, 8, 8
4, 7, 9
5, 4, 7
1, 9, 0
5, 6, 0
2, 9, 0
3, 6, 0
9, 5, 7
4, 9, 0
8, 7, 8
7, 1, 9
3, 2, 3
0, 3, 6
0, 1, 9
1, 5, 8
4, 3, 4
6, 7, 6
7, 9, 0
3, 9, 0
0, 8, 9
1, 2, 3
9, 1, 15
5, 1, 13
7, 3, 9
2, 3, 9
8, 4, 8
1, 6, 0
6, 3, 4
7, 4, 4
8, 5, 5
8, 9, 0
0, 4, 7
3, 7, 13
0, 7, 16
2, 7, 7
7, 8, 10
0, 5, 11
2, 4, 12
8, 6, 0
7, 5, 7
6, 4, 7
9, 3, 5
9, 8, 2
4, 5, 9
9, 7, 9
