winner, loser, victorycount
8, 6, 3
5, 9, 1
0, 1, 7
4, 0, 5
9, 3, 6
0, 3, 3
4, 1, 2
2, 7, 4
4, 2, 5
8, 2, 4
5, 0, 4
4, 8, 7
6, 1, 4
1, 0, 9
3, 0, 7
6, 0, 5
2, 4, 7
7, 9, 3
8, 9, 4
6, 3, 5
0, 6, 5
7, 1, 1
2, 1, 6
3, 5, 4
2, 0, 3
6, 7, 3
1, 5, 6
4, 6, 7
8, 0, 3
4, 5, 6
8, 7, 5
3, 7, 7
2, 8, 2
6, 9, 9
8, 4, 1
5, 3, 4
4, 7, 4
3, 1, 2
2, 6, 5
0, 9, 10
3, 8, 2
7, 8, 4
8, 1, 3
9, 8, 5
7, 3, 3
7, 6, 3
8, 3, 5
1, 6, 6
1, 2, 7
0, 7, 10
2, 5, 10
9, 5, 1
4, 9, 4
1, 7, 3
4, 3, 4
2, 3, 10
7, 4, 5
3, 2, 10
2, 9, 3
5, 6, 4
6, 5, 6
8, 5, 4
9, 0, 5
9, 1, 4
7, 0, 12
9, 6, 8
5, 2, 4
7, 5, 7
1, 3, 4
3, 9, 7
1, 4, 4
9, 4, 1
5, 8, 5
6, 2, 5
6, 4, 3
1, 8, 2
5, 4, 12
0, 2, 7
0, 8, 3
3, 4, 4
3, 6, 3
9, 2, 3
1, 9, 9
9, 7, 7
0, 5, 10
5, 1, 4
7, 2, 2
0, 4, 5
5, 7, 4
6, 8, 6
