"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,0,0,5,0,0,0,0,0
"1",7,0,0,0,11,0,1,0,0,0
"2",10,15,0,7,7,12,17,0,2,9
"3",14,10,0,0,4,0,9,0,0,8
"4",7,0,0,0,0,0,0,0,0,0
"5",8,13,0,12,7,0,15,0,0,4
"6",8,4,0,0,13,0,0,0,0,0
"7",14,12,11,10,7,13,11,0,5,12
"8",11,12,4,6,10,14,13,0,0,7
"9",7,7,0,0,9,0,16,0,0,0
