"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,0,0,0,0,0,0,0,0
"1",13,0,0,10,10,6,10,8,0,6
"2",21,9,0,14,11,16,7,11,8,11
"3",7,0,0,0,0,4,0,0,0,0
"4",5,0,0,16,0,8,1,4,0,0
"5",12,0,0,4,0,0,0,0,0,0
"6",8,0,0,9,3,14,0,2,0,0
"7",9,0,0,15,6,6,4,0,0,0
"8",11,9,2,9,4,15,15,14,0,12
"9",6,6,0,5,6,7,6,15,0,0
