"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,0,0,0,0,0,0,0,0
"1",14,0,14,20,17,8,12,13,19,13
"2",5,0,0,0,0,5,3,0,0,0
"3",8,0,9,0,9,9,5,0,11,9
"4",7,0,12,0,0,6,4,0,7,2
"5",2,0,0,0,0,0,2,0,0,0
"6",3,0,0,0,0,0,0,0,0,0
"7",14,13,14,18,18,17,19,0,16,17
"8",7,0,8,0,1,4,10,0,0,10
"9",5,0,3,0,0,3,6,0,0,0
