winner, loser, victorycount
7, 2, 4
8, 3, 2
8, 9, 2
7, 8, 11
4, 1, 5
6, 2, 2
6, 1, 1
9, 4, 3
5, 9, 1
2, 9, 5
0, 2, 2
6, 5, 4
1, 3, 5
4, 9, 3
3, 0, 10
8, 4, 2
0, 7, 1
0, 8, 9
1, 8, 9
9, 7, 2
5, 7, 3
2, 4, 2
9, 3, 7
6, 0, 11
2, 3, 3
8, 7, 2
1, 5, 7
2, 1, 3
5, 0, 8
0, 9, 3
8, 5, 6
8, 2, 4
8, 6, 0
3, 5, 4
1, 0, 15
5, 1, 4
7, 4, 7
7, 0, 12
2, 6, 3
7, 6, 3
7, 1, 6
9, 6, 0
3, 8, 17
8, 1, 0
6, 9, 2
7, 9, 2
4, 6, 1
8, 0, 17
9, 0, 15
5, 6, 1
2, 8, 17
0, 1, 3
0, 4, 1
7, 3, 6
4, 0, 5
3, 4, 4
3, 9, 6
0, 5, 0
6, 4, 1
9, 1, 1
9, 5, 4
1, 6, 1
1, 4, 5
4, 2, 1
7, 5, 5
5, 3, 4
4, 7, 2
2, 5, 8
2, 0, 12
6, 8, 17
9, 8, 12
0, 3, 1
5, 2, 5
1, 2, 3
0, 6, 3
2, 7, 3
6, 3, 3
4, 5, 2
4, 3, 2
5, 8, 11
4, 8, 12
1, 7, 1
6, 7, 7
9, 2, 8
3, 1, 4
1, 9, 2
3, 2, 5
3, 7, 6
5, 4, 3
3, 6, 3
