winner, loser, victorycount
5, 9, 4
8, 4, 13
2, 8, 0
9, 0, 3
8, 6, 3
0, 7, 7
3, 4, 13
6, 7, 6
4, 2, 5
1, 8, 0
6, 3, 7
4, 5, 0
1, 2, 6
2, 7, 4
0, 4, 6
3, 8, 3
8, 5, 0
0, 6, 3
1, 4, 11
8, 3, 3
9, 3, 3
6, 8, 2
3, 0, 6
7, 2, 8
5, 1, 8
4, 0, 1
4, 6, 3
6, 0, 2
1, 0, 4
7, 4, 14
4, 1, 4
3, 6, 3
5, 4, 12
7, 9, 4
9, 8, 7
1, 7, 3
0, 9, 3
3, 7, 11
9, 1, 3
5, 2, 11
9, 6, 2
2, 4, 20
1, 9, 2
6, 2, 6
9, 7, 7
0, 2, 9
4, 3, 1
6, 4, 18
8, 1, 2
8, 2, 9
9, 2, 5
5, 0, 2
7, 5, 6
7, 3, 1
5, 8, 5
3, 5, 3
8, 9, 0
4, 7, 9
0, 1, 6
7, 1, 6
2, 5, 3
4, 8, 1
9, 4, 20
4, 9, 6
6, 1, 7
3, 1, 4
1, 3, 3
1, 6, 0
1, 5, 2
5, 7, 8
0, 8, 2
2, 9, 2
5, 3, 5
6, 5, 2
3, 9, 10
7, 0, 2
8, 0, 1
8, 7, 10
2, 6, 1
0, 3, 4
6, 9, 4
7, 8, 2
2, 1, 0
0, 5, 0
9, 5, 3
2, 0, 1
2, 3, 6
3, 2, 8
5, 6, 1
7, 6, 4
