winner, loser, victorycount
1, 8, 4
8, 5, 8
1, 6, 5
3, 7, 3
9, 6, 0
6, 9, 9
5, 2, 4
9, 3, 10
2, 6, 6
4, 8, 5
2, 5, 2
6, 2, 2
0, 2, 1
5, 9, 7
4, 3, 11
5, 1, 1
5, 3, 15
1, 5, 3
7, 2, 0
9, 1, 5
2, 0, 3
4, 2, 4
4, 7, 10
5, 7, 4
2, 7, 9
0, 9, 12
8, 0, 2
4, 5, 3
1, 4, 2
1, 9, 4
4, 6, 5
7, 6, 3
0, 6, 5
4, 0, 5
0, 4, 4
0, 1, 2
9, 8, 2
0, 7, 7
0, 3, 10
9, 2, 6
5, 4, 2
7, 9, 9
1, 7, 5
5, 8, 2
8, 4, 5
3, 6, 3
6, 1, 9
9, 4, 1
3, 1, 3
1, 3, 14
9, 5, 2
2, 3, 13
2, 9, 10
6, 5, 4
4, 9, 6
3, 2, 2
8, 7, 12
6, 7, 8
2, 8, 5
0, 8, 0
1, 2, 3
2, 4, 5
2, 1, 6
6, 8, 1
3, 0, 1
7, 1, 2
7, 0, 1
0, 5, 2
4, 1, 2
5, 6, 3
3, 4, 0
8, 2, 6
7, 5, 2
8, 1, 2
6, 3, 14
3, 5, 1
8, 9, 5
8, 3, 10
3, 9, 4
8, 6, 3
7, 4, 4
7, 8, 1
9, 7, 7
5, 0, 3
7, 3, 15
6, 0, 13
3, 8, 0
1, 0, 6
9, 0, 3
6, 4, 7
