winner, loser, victorycount
9, 3, 5
7, 9, 6
1, 3, 18
6, 4, 13
2, 8, 9
8, 4, 0
6, 7, 14
5, 4, 4
2, 0, 11
9, 2, 0
6, 9, 11
7, 2, 0
0, 2, 0
0, 3, 7
7, 5, 0
4, 1, 0
4, 7, 4
2, 1, 0
5, 3, 2
9, 6, 0
5, 9, 6
1, 7, 16
2, 5, 9
1, 4, 23
2, 7, 4
4, 9, 3
8, 7, 0
3, 4, 0
7, 6, 0
3, 5, 0
5, 1, 0
3, 6, 0
8, 1, 0
5, 0, 5
9, 8, 4
8, 9, 4
4, 5, 3
6, 8, 17
1, 2, 12
2, 9, 10
1, 9, 14
3, 8, 0
3, 7, 0
5, 7, 5
5, 2, 0
4, 0, 6
2, 4, 15
8, 6, 0
8, 2, 0
1, 5, 16
3, 0, 0
6, 1, 0
3, 1, 0
9, 0, 0
6, 2, 15
0, 9, 9
0, 6, 0
0, 7, 6
5, 8, 4
4, 3, 10
4, 8, 9
0, 1, 0
7, 0, 2
4, 6, 0
7, 1, 0
0, 5, 0
9, 1, 0
9, 4, 0
6, 5, 8
8, 0, 0
7, 4, 0
6, 3, 13
9, 5, 0
3, 2, 0
9, 7, 0
7, 8, 5
0, 4, 0
7, 3, 7
8, 5, 0
4, 2, 0
6, 0, 12
2, 6, 0
0, 8, 5
3, 9, 0
1, 8, 16
2, 3, 8
5, 6, 0
8, 3, 3
1, 6, 27
1, 0, 15
