winner, loser, victorycount
3, 9, 0
0, 1, 0
8, 3, 0
1, 4, 11
1, 7, 0
0, 6, 0
9, 1, 15
5, 1, 0
9, 3, 20
3, 2, 5
9, 4, 10
8, 6, 0
5, 6, 0
1, 2, 5
4, 2, 3
8, 2, 3
2, 5, 1
7, 1, 12
0, 3, 0
2, 6, 0
4, 9, 0
7, 0, 14
4, 5, 2
4, 8, 2
1, 0, 3
5, 4, 0
1, 5, 4
9, 6, 14
9, 8, 24
0, 5, 7
4, 3, 0
8, 1, 0
1, 6, 0
4, 1, 0
3, 0, 7
7, 2, 15
8, 7, 0
7, 4, 10
3, 7, 0
6, 5, 15
1, 9, 0
7, 9, 0
6, 1, 12
8, 5, 2
5, 3, 0
2, 1, 0
0, 8, 6
7, 6, 13
2, 0, 0
2, 4, 0
4, 6, 0
4, 7, 0
2, 8, 1
5, 8, 3
4, 0, 2
8, 0, 0
7, 3, 11
5, 2, 1
1, 8, 4
2, 7, 0
3, 5, 8
3, 1, 0
2, 9, 0
0, 2, 2
3, 6, 0
8, 4, 0
0, 9, 0
3, 8, 6
9, 7, 29
5, 9, 0
8, 9, 0
9, 5, 18
5, 0, 0
5, 7, 0
9, 2, 20
7, 5, 12
6, 8, 6
9, 0, 17
1, 3, 2
7, 8, 10
6, 3, 7
0, 4, 0
3, 4, 7
6, 9, 0
2, 3, 0
0, 7, 0
6, 2, 13
6, 7, 11
6, 4, 17
6, 0, 8
