winner, loser, victorycount
2, 1, 0
7, 5, 17
1, 9, 2
8, 4, 0
1, 7, 0
3, 9, 11
2, 7, 0
5, 4, 9
6, 7, 0
0, 6, 13
3, 1, 20
2, 4, 0
0, 8, 14
8, 1, 0
2, 5, 0
4, 0, 0
5, 1, 11
3, 6, 13
3, 2, 19
0, 9, 10
6, 3, 0
7, 8, 10
5, 9, 14
5, 2, 10
3, 5, 31
6, 0, 0
1, 0, 0
4, 2, 5
4, 5, 0
0, 4, 6
5, 6, 12
1, 6, 3
1, 8, 5
8, 0, 0
6, 1, 0
4, 6, 4
1, 3, 0
5, 7, 0
9, 0, 0
8, 6, 0
6, 2, 4
7, 4, 11
7, 0, 17
0, 5, 6
4, 8, 8
2, 0, 0
6, 8, 2
4, 3, 0
6, 5, 0
3, 0, 23
2, 9, 0
4, 9, 2
1, 5, 0
7, 6, 12
9, 7, 0
7, 3, 0
6, 9, 0
8, 7, 0
7, 9, 13
2, 6, 0
6, 4, 0
4, 1, 2
1, 4, 1
2, 8, 4
3, 8, 11
3, 4, 9
3, 7, 14
2, 3, 0
8, 2, 0
7, 1, 6
0, 1, 7
8, 5, 0
5, 8, 6
9, 6, 6
7, 2, 14
0, 3, 0
1, 2, 5
9, 5, 0
5, 0, 7
8, 3, 0
9, 3, 0
9, 4, 2
0, 2, 12
9, 2, 4
5, 3, 0
4, 7, 0
9, 8, 1
9, 1, 2
8, 9, 0
0, 7, 0
