winner, loser, victorycount
5, 8, 5
9, 0, 0
6, 3, 0
6, 2, 0
2, 4, 22
1, 2, 0
5, 9, 4
7, 1, 0
2, 9, 17
0, 6, 26
4, 2, 0
5, 3, 14
2, 5, 21
9, 4, 6
8, 0, 0
5, 7, 7
9, 5, 5
8, 7, 6
5, 1, 10
8, 9, 0
4, 3, 7
1, 3, 0
4, 9, 0
8, 6, 0
3, 4, 0
6, 9, 0
1, 7, 5
2, 7, 15
1, 0, 0
8, 1, 0
3, 6, 4
1, 5, 0
9, 3, 5
2, 8, 17
8, 5, 0
1, 9, 0
3, 8, 6
3, 5, 0
9, 6, 6
8, 2, 0
0, 8, 20
6, 4, 0
4, 7, 2
4, 0, 0
4, 8, 1
5, 2, 0
9, 2, 0
7, 9, 0
7, 2, 0
2, 6, 9
4, 1, 4
6, 1, 0
0, 5, 21
9, 1, 3
7, 5, 0
0, 3, 15
2, 3, 18
8, 4, 0
4, 6, 5
5, 4, 11
8, 3, 0
3, 2, 0
1, 6, 5
2, 0, 9
3, 0, 0
3, 1, 1
0, 1, 16
2, 1, 10
0, 2, 15
6, 0, 0
5, 6, 8
3, 7, 3
0, 7, 10
6, 5, 0
3, 9, 0
1, 8, 7
6, 7, 0
7, 3, 0
7, 4, 0
0, 4, 15
9, 7, 7
7, 0, 0
7, 6, 3
4, 5, 0
0, 9, 20
1, 4, 0
6, 8, 0
9, 8, 3
7, 8, 1
5, 0, 0
