self, opp, fightsavoided
8, 3, 8
0, 7, 7
6, 1, 5
3, 1, 8
4, 8, 7
9, 7, 8
4, 6, 5
9, 4, 0
0, 3, 6
5, 4, 3
4, 3, 3
9, 8, 0
1, 8, 0
9, 2, 4
3, 8, 0
7, 2, 3
3, 4, 0
6, 7, 7
8, 7, 2
5, 8, 0
8, 0, 9
3, 5, 9
3, 7, 4
0, 1, 5
1, 0, 1
7, 3, 5
5, 6, 4
2, 8, 0
9, 5, 5
7, 8, 0
5, 0, 6
7, 4, 0
1, 2, 4
7, 1, 8
5, 7, 3
9, 6, 1
9, 3, 8
2, 0, 9
1, 7, 7
4, 9, 6
6, 3, 6
1, 9, 3
5, 3, 11
6, 5, 8
2, 7, 5
2, 9, 10
2, 4, 0
0, 2, 3
1, 3, 6
0, 4, 0
7, 6, 2
0, 5, 3
6, 8, 1
5, 1, 6
8, 1, 7
9, 1, 11
2, 5, 6
8, 2, 4
3, 9, 5
4, 7, 12
6, 2, 9
3, 6, 1
6, 0, 13
7, 5, 6
0, 8, 0
3, 0, 8
5, 9, 5
4, 2, 9
8, 9, 4
8, 4, 11
4, 5, 6
6, 9, 7
9, 0, 8
4, 1, 6
2, 3, 2
5, 2, 7
0, 6, 1
7, 9, 11
0, 9, 2
6, 4, 5
8, 6, 1
7, 0, 7
1, 4, 0
8, 5, 12
2, 1, 13
4, 0, 5
1, 5, 3
1, 6, 1
2, 6, 1
3, 2, 7
