approaching, opponent, attackcount
8, 4, 17
4, 2, 4
4, 6, 1
3, 9, 4
0, 2, 6
7, 2, 9
0, 4, 4
7, 6, 4
4, 1, 2
8, 6, 4
9, 4, 4
7, 3, 4
5, 2, 7
8, 9, 11
5, 1, 5
8, 2, 8
6, 5, 8
5, 3, 5
0, 1, 2
9, 5, 5
4, 9, 5
2, 5, 0
7, 0, 11
1, 9, 2
8, 7, 4
7, 8, 6
6, 3, 2
4, 7, 2
2, 3, 1
5, 6, 3
0, 3, 3
7, 9, 12
9, 0, 5
3, 0, 6
0, 9, 6
9, 7, 3
9, 8, 3
6, 1, 4
9, 2, 3
7, 1, 0
6, 8, 6
0, 5, 0
1, 5, 3
3, 1, 4
9, 1, 2
1, 6, 3
2, 7, 3
8, 0, 13
3, 7, 1
2, 1, 6
7, 5, 11
2, 4, 6
9, 3, 3
5, 4, 11
6, 4, 26
2, 8, 2
2, 9, 2
3, 8, 1
1, 3, 5
1, 4, 6
0, 8, 2
4, 8, 3
4, 3, 0
2, 6, 4
2, 0, 6
1, 0, 9
5, 0, 8
0, 7, 0
5, 8, 7
3, 2, 3
1, 2, 3
3, 6, 4
3, 5, 1
1, 8, 3
5, 7, 2
5, 9, 10
6, 0, 11
8, 1, 3
1, 7, 4
6, 2, 16
3, 4, 4
7, 4, 12
4, 0, 2
8, 5, 6
0, 6, 1
9, 6, 2
6, 9, 8
6, 7, 2
4, 5, 1
8, 3, 4
