approaching, opponent, attackcount
2, 4, 3
7, 9, 3
7, 6, 10
0, 1, 3
5, 8, 7
4, 9, 6
6, 4, 4
8, 4, 1
1, 2, 7
2, 3, 0
0, 6, 4
5, 6, 15
7, 3, 4
2, 7, 7
2, 9, 5
0, 4, 2
9, 6, 4
1, 7, 1
1, 3, 3
1, 9, 6
1, 8, 5
9, 0, 6
7, 5, 3
6, 9, 1
0, 2, 2
2, 6, 4
2, 5, 2
5, 4, 3
2, 0, 4
1, 6, 4
1, 4, 0
6, 0, 4
5, 9, 10
2, 1, 4
5, 2, 7
4, 7, 2
9, 3, 4
9, 7, 6
7, 4, 2
3, 7, 6
8, 1, 3
6, 8, 3
4, 1, 6
8, 9, 3
3, 1, 8
5, 7, 8
7, 1, 8
0, 7, 3
8, 5, 2
4, 2, 4
8, 2, 7
0, 9, 2
4, 6, 15
2, 8, 9
6, 5, 4
9, 8, 2
9, 1, 7
1, 5, 3
8, 0, 6
4, 8, 7
5, 3, 1
6, 7, 5
7, 2, 5
9, 5, 2
0, 3, 3
6, 1, 10
4, 5, 3
8, 6, 4
3, 8, 9
5, 0, 12
7, 8, 4
0, 5, 3
4, 0, 4
9, 2, 5
3, 6, 16
6, 3, 2
1, 0, 4
4, 3, 5
9, 4, 3
7, 0, 9
3, 2, 10
3, 0, 11
0, 8, 3
6, 2, 2
3, 9, 8
5, 1, 6
8, 7, 2
8, 3, 2
3, 5, 6
3, 4, 7
