who, energy-over-distance, energy-over-time
9, 1.6977573904179408, 0.54687243473978
3, 1.594224924012158, 0.5166639303890986
2, 1.5793137742416707, 0.5214250533574126
7, 1.747089947089947, 0.5421113117714661
5, 1.572280178837556, 0.5196191101625349
1, 1.5948795180722892, 0.5215892300114924
6, 1.6479591836734695, 0.5302905926777213
0, 1.5950617283950617, 0.5302905926777213
4, 1.5774861181221604, 0.5130520439993433
8, 1.5591775325977935, 0.5104252175340667
