approaching, opponent, attackcount
4, 0, 3
7, 9, 5
6, 4, 5
5, 7, 8
5, 3, 5
4, 7, 2
2, 8, 14
2, 1, 9
6, 2, 5
0, 9, 5
7, 6, 1
3, 8, 1
0, 6, 2
0, 4, 4
8, 5, 8
9, 3, 13
4, 9, 2
1, 9, 3
6, 3, 1
2, 7, 10
0, 8, 5
8, 1, 6
7, 8, 5
5, 1, 3
9, 6, 6
7, 5, 5
1, 7, 10
6, 7, 2
7, 2, 3
1, 2, 11
6, 5, 5
2, 5, 6
9, 0, 5
5, 0, 11
8, 7, 4
1, 8, 7
7, 0, 1
8, 3, 8
4, 6, 5
9, 5, 3
0, 1, 0
9, 7, 5
2, 6, 8
1, 0, 3
7, 3, 2
9, 4, 10
8, 4, 7
0, 7, 3
3, 1, 4
6, 9, 2
1, 3, 8
2, 9, 5
3, 7, 2
2, 4, 3
5, 2, 4
0, 3, 5
0, 2, 9
9, 8, 2
1, 6, 3
4, 8, 2
3, 2, 2
2, 3, 10
8, 0, 10
1, 5, 3
1, 4, 4
4, 3, 3
9, 2, 9
3, 6, 4
6, 8, 2
2, 0, 7
4, 2, 6
3, 5, 6
4, 5, 2
5, 8, 5
7, 4, 1
8, 6, 6
3, 4, 5
3, 0, 0
6, 1, 6
9, 1, 6
5, 9, 3
8, 9, 5
3, 9, 3
4, 1, 1
8, 2, 11
7, 1, 2
6, 0, 6
5, 4, 11
0, 5, 1
5, 6, 6
