approaching, opponent, attackcount
8, 7, 4
6, 0, 7
0, 4, 7
5, 6, 4
3, 6, 4
2, 8, 2
7, 5, 6
1, 7, 2
3, 5, 5
9, 7, 7
6, 2, 4
5, 1, 3
2, 3, 4
1, 8, 1
3, 7, 8
8, 1, 5
0, 1, 4
7, 3, 1
6, 8, 3
7, 0, 2
4, 0, 5
5, 7, 10
8, 6, 1
3, 2, 5
6, 3, 3
6, 5, 8
8, 4, 4
4, 9, 4
6, 1, 5
3, 4, 7
3, 1, 7
1, 9, 4
1, 0, 2
2, 7, 3
8, 0, 5
4, 6, 1
8, 5, 9
5, 0, 5
4, 3, 2
0, 6, 4
9, 2, 6
5, 3, 11
6, 9, 5
8, 9, 4
7, 8, 2
1, 6, 3
7, 9, 10
4, 2, 5
4, 5, 3
6, 7, 10
9, 5, 10
6, 4, 6
2, 9, 6
7, 2, 2
5, 9, 8
9, 3, 4
2, 5, 9
9, 0, 4
3, 0, 4
1, 4, 2
2, 0, 3
5, 2, 6
1, 2, 1
5, 8, 11
3, 9, 9
0, 2, 6
3, 8, 2
0, 5, 9
9, 4, 6
2, 1, 2
4, 1, 4
8, 3, 4
4, 7, 3
0, 8, 10
0, 7, 5
2, 6, 2
7, 6, 2
0, 9, 11
1, 3, 3
4, 8, 2
2, 4, 3
5, 4, 8
1, 5, 5
9, 6, 9
8, 2, 6
7, 1, 1
9, 1, 5
0, 3, 6
7, 4, 1
9, 8, 14
