approaching, opponent, attackcount
1, 8, 4
1, 5, 3
7, 2, 2
1, 6, 2
3, 6, 6
2, 7, 2
4, 8, 12
1, 0, 3
8, 9, 2
3, 1, 7
2, 6, 1
3, 9, 6
0, 1, 7
3, 7, 3
2, 0, 6
0, 6, 4
3, 8, 6
5, 3, 6
6, 8, 4
9, 1, 6
3, 4, 2
8, 2, 1
8, 3, 1
0, 7, 4
3, 2, 3
2, 8, 1
0, 5, 6
5, 4, 8
6, 9, 5
8, 4, 2
5, 2, 7
8, 6, 1
4, 7, 4
0, 3, 2
9, 5, 6
6, 7, 2
7, 3, 6
1, 4, 6
1, 2, 2
5, 8, 8
8, 0, 3
5, 0, 7
6, 5, 5
9, 0, 13
4, 3, 2
5, 9, 7
5, 6, 7
4, 6, 8
1, 7, 3
2, 5, 12
9, 3, 9
5, 1, 8
7, 8, 2
1, 3, 3
4, 0, 8
4, 2, 8
8, 1, 5
6, 1, 8
0, 4, 2
2, 9, 1
7, 4, 4
2, 3, 4
6, 3, 3
9, 6, 7
6, 0, 0
7, 1, 5
7, 9, 3
8, 5, 6
7, 6, 7
1, 9, 3
0, 9, 4
8, 7, 0
9, 4, 3
0, 2, 2
4, 5, 10
5, 7, 12
7, 0, 8
6, 2, 0
6, 4, 6
3, 5, 11
0, 8, 5
9, 7, 11
3, 0, 9
7, 5, 2
9, 8, 11
2, 1, 4
4, 9, 8
4, 1, 5
9, 2, 6
2, 4, 2
