"","0","1","2","3","4","5","6","7","8","9"
"0",0,2,5,2,4,4,1,1,1,4
"1",7,0,2,4,5,5,7,2,6,8
"2",9,2,0,6,5,4,3,3,6,2
"3",7,4,3,0,6,4,2,8,9,3
"4",8,5,6,3,0,5,3,5,4,2
"5",6,3,5,1,6,0,5,3,2,7
"6",13,7,6,5,8,7,0,3,7,4
"7",20,7,8,13,5,8,8,0,3,5
"8",6,4,8,4,8,5,6,1,0,3
"9",9,2,3,6,2,5,2,1,3,0
