winner, loser, victorycount
7, 6, 5
0, 4, 1
2, 0, 7
2, 4, 2
2, 8, 10
8, 6, 3
3, 0, 9
4, 9, 16
3, 5, 2
2, 6, 5
2, 9, 8
1, 7, 5
4, 7, 3
0, 9, 2
2, 3, 6
5, 1, 4
4, 6, 5
6, 9, 8
2, 7, 4
3, 8, 2
4, 1, 6
1, 9, 8
1, 0, 11
9, 5, 5
6, 1, 4
6, 2, 4
3, 1, 2
5, 9, 5
1, 8, 6
8, 7, 1
1, 6, 7
8, 3, 8
2, 1, 8
8, 2, 2
3, 9, 5
7, 1, 7
5, 6, 6
9, 3, 2
0, 1, 1
8, 0, 8
0, 3, 2
8, 9, 5
5, 3, 9
4, 5, 5
6, 4, 4
6, 3, 10
1, 3, 3
6, 0, 11
3, 7, 5
3, 4, 1
3, 6, 3
4, 2, 8
7, 4, 3
0, 8, 1
6, 8, 5
8, 5, 4
5, 4, 6
8, 1, 5
7, 2, 3
1, 5, 8
9, 0, 4
0, 5, 2
0, 6, 1
9, 8, 1
1, 4, 4
5, 0, 15
4, 8, 2
7, 9, 7
8, 4, 5
6, 5, 1
5, 7, 3
6, 7, 8
4, 3, 9
0, 2, 0
7, 8, 5
2, 5, 10
9, 1, 3
7, 5, 1
9, 2, 4
4, 0, 10
7, 0, 4
5, 2, 4
3, 2, 2
7, 3, 7
5, 8, 3
1, 2, 5
9, 6, 7
0, 7, 1
9, 4, 5
9, 7, 3
