winner, loser, victorycount
3, 6, 4
6, 0, 3
8, 9, 6
2, 9, 12
7, 3, 6
9, 5, 0
9, 8, 4
8, 6, 2
2, 0, 3
4, 1, 4
2, 5, 6
0, 3, 10
6, 1, 4
5, 3, 7
9, 4, 3
7, 4, 8
7, 1, 2
1, 7, 3
2, 4, 4
5, 4, 4
7, 8, 11
4, 7, 1
5, 7, 2
4, 6, 4
9, 2, 3
4, 3, 4
5, 1, 5
5, 6, 2
3, 0, 0
9, 1, 3
0, 4, 8
8, 5, 14
8, 7, 4
8, 2, 2
6, 3, 5
0, 6, 7
8, 0, 2
2, 3, 3
0, 9, 9
4, 2, 2
1, 5, 4
6, 5, 3
7, 6, 9
6, 4, 8
1, 6, 3
2, 8, 6
4, 5, 5
5, 2, 4
0, 5, 7
5, 0, 2
0, 1, 9
9, 3, 5
5, 8, 6
9, 6, 1
7, 5, 7
4, 0, 3
8, 3, 13
3, 9, 8
8, 4, 10
0, 8, 6
2, 7, 3
2, 1, 4
4, 8, 3
1, 0, 7
6, 8, 1
6, 7, 3
0, 7, 7
7, 9, 12
3, 7, 1
4, 9, 8
1, 2, 8
0, 2, 6
1, 9, 7
1, 4, 7
8, 1, 4
5, 9, 4
6, 9, 7
6, 2, 7
9, 7, 0
7, 2, 5
3, 1, 1
3, 4, 8
1, 3, 6
9, 0, 1
1, 8, 5
3, 5, 3
7, 0, 4
3, 2, 0
3, 8, 5
2, 6, 8
