winner, loser, victorycount
6, 1, 5
1, 8, 4
7, 5, 5
4, 9, 5
0, 6, 9
2, 3, 12
4, 6, 5
4, 0, 4
7, 6, 2
9, 0, 3
4, 7, 5
8, 0, 4
5, 3, 1
4, 3, 7
8, 9, 6
3, 5, 1
2, 8, 7
1, 4, 6
5, 1, 1
3, 7, 0
3, 6, 4
9, 8, 4
9, 6, 7
3, 0, 5
7, 2, 5
7, 9, 5
7, 3, 1
5, 9, 4
0, 2, 3
8, 2, 3
7, 8, 5
2, 1, 4
5, 4, 5
3, 1, 3
3, 9, 4
1, 5, 22
1, 7, 9
5, 8, 7
5, 0, 3
0, 1, 4
1, 9, 10
1, 3, 13
0, 5, 13
6, 0, 3
0, 8, 5
2, 6, 8
6, 3, 6
6, 9, 7
7, 1, 4
4, 2, 2
9, 5, 3
2, 4, 3
8, 5, 2
2, 9, 13
8, 6, 2
2, 5, 9
6, 4, 4
6, 2, 2
1, 6, 9
0, 4, 2
6, 8, 6
4, 5, 6
0, 3, 7
6, 7, 1
1, 0, 6
4, 8, 4
8, 4, 3
6, 5, 10
3, 4, 5
9, 7, 4
3, 2, 1
5, 6, 4
0, 9, 7
5, 7, 2
2, 7, 8
8, 3, 7
3, 8, 4
9, 2, 0
8, 7, 1
7, 0, 4
0, 7, 7
5, 2, 3
9, 3, 3
9, 1, 2
8, 1, 1
7, 4, 4
2, 0, 7
1, 2, 5
9, 4, 5
4, 1, 4
