"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,2,7,5,5,1,7,5,2
"1",2,0,4,2,7,7,8,1,3,5
"2",8,4,0,3,4,3,7,6,9,9
"3",10,2,5,0,7,7,4,4,8,1
"4",4,1,3,3,0,5,3,7,0,2
"5",1,4,6,13,5,0,6,3,5,5
"6",8,3,4,3,5,5,0,6,7,7
"7",2,6,6,4,5,1,6,0,7,9
"8",9,3,7,8,8,3,4,6,0,9
"9",2,3,11,6,9,2,5,4,1,0
