"","0","1","2","3","4","5","6","7","8","9"
"0",0,8,6,1,2,0,4,1,10,4
"1",3,0,3,6,7,5,3,4,3,7
"2",12,7,0,3,5,9,3,6,9,3
"3",4,9,7,0,4,3,5,6,6,5
"4",5,2,1,2,0,5,2,3,7,8
"5",3,3,0,6,4,0,9,3,8,4
"6",5,4,6,5,3,5,0,9,15,3
"7",4,4,5,4,3,6,7,0,4,2
"8",5,6,5,7,6,7,7,3,0,8
"9",5,2,4,10,8,6,3,3,3,0
