"","0","1","2","3","4","5","6","7","8","9"
"0",0,5,2,4,4,1,4,2,7,4
"1",5,0,5,4,6,3,9,5,4,5
"2",8,7,0,6,6,7,2,6,10,0
"3",3,4,6,0,3,5,7,4,2,2
"4",2,4,7,4,0,3,8,6,5,4
"5",2,9,9,9,1,0,6,1,7,6
"6",9,7,6,6,9,5,0,2,7,3
"7",6,0,5,5,5,4,9,0,4,0
"8",3,4,8,3,4,9,5,7,0,5
"9",2,8,6,10,6,2,1,6,9,0
